progressBlock,color,progressColor,ans,concept,ID
16,"DR",6,100,"Love","2024127-1245-7801"
16,"DP",7,0,"Love","2024127-1245-7801"
16,"SH",8,0,"Love","2024127-1245-7801"
16,"SO",9,0,"Love","2024127-1245-7801"
16,"BK",10,6,"Love","2024127-1245-7801"
16,"DH",11,1,"Love","2024127-1245-7801"
16,"MG",12,0,"Love","2024127-1245-7801"
16,"SG",13,1,"Love","2024127-1245-7801"
16,"SB",14,0,"Love","2024127-1245-7801"
16,"MO",15,0,"Love","2024127-1245-7801"
16,"LC",16,0,"Love","2024127-1245-7801"
16,"A1",17,0,"Love","2024127-1245-7801"
16,"SP",18,0,"Love","2024127-1245-7801"
16,"DG",19,0,"Love","2024127-1245-7801"
16,"DO",20,0,"Love","2024127-1245-7801"
16,"DC",21,0,"Love","2024127-1245-7801"
16,"LP",22,84,"Love","2024127-1245-7801"
16,"A3",23,0,"Love","2024127-1245-7801"
16,"MY",24,2,"Love","2024127-1245-7801"
16,"LG",25,0,"Love","2024127-1245-7801"
16,"SY",26,1,"Love","2024127-1245-7801"
16,"A2",27,0,"Love","2024127-1245-7801"
16,"MR",28,0,"Love","2024127-1245-7801"
16,"LH",29,0,"Love","2024127-1245-7801"
16,"DB",30,13,"Love","2024127-1245-7801"
16,"MC",31,3,"Love","2024127-1245-7801"
16,"WH",32,0,"Love","2024127-1245-7801"
16,"LR",33,100,"Love","2024127-1245-7801"
16,"LB",34,0,"Love","2024127-1245-7801"
16,"SC",35,5,"Love","2024127-1245-7801"
16,"LY",36,0,"Love","2024127-1245-7801"
16,"MP",37,0,"Love","2024127-1245-7801"
1,"MC",1,0,"Peach","2024127-1250-7198"
1,"DP",2,0,"Peach","2024127-1250-7198"
1,"SC",3,0,"Peach","2024127-1250-7198"
1,"SP",4,2,"Peach","2024127-1250-7198"
1,"DB",5,0,"Peach","2024127-1250-7198"
1,"MP",6,0,"Peach","2024127-1250-7198"
1,"MO",7,69,"Peach","2024127-1250-7198"
1,"DG",8,0,"Peach","2024127-1250-7198"
1,"SG",9,0,"Peach","2024127-1250-7198"
1,"DY",10,14,"Peach","2024127-1250-7198"
1,"MG",11,1,"Peach","2024127-1250-7198"
1,"DC",12,1,"Peach","2024127-1250-7198"
1,"SY",13,27,"Peach","2024127-1250-7198"
1,"WH",14,19,"Peach","2024127-1250-7198"
1,"DO",15,36,"Peach","2024127-1250-7198"
1,"LG",16,0,"Peach","2024127-1250-7198"
1,"SB",17,0,"Peach","2024127-1250-7198"
1,"A3",18,22,"Peach","2024127-1250-7198"
1,"MR",19,33,"Peach","2024127-1250-7198"
1,"MY",20,70,"Peach","2024127-1250-7198"
1,"MB",21,0,"Peach","2024127-1250-7198"
1,"DH",22,1,"Peach","2024127-1250-7198"
1,"A2",23,5,"Peach","2024127-1250-7198"
1,"SR",24,39,"Peach","2024127-1250-7198"
1,"BK",25,1,"Peach","2024127-1250-7198"
1,"DR",26,31,"Peach","2024127-1250-7198"
1,"MH",27,9,"Peach","2024127-1250-7198"
1,"SH",28,11,"Peach","2024127-1250-7198"
1,"SO",29,70,"Peach","2024127-1250-7198"
1,"LR",30,71,"Peach","2024127-1250-7198"
1,"LO",31,100,"Peach","2024127-1250-7198"
1,"LH",32,14,"Peach","2024127-1250-7198"
1,"LP",33,0,"Peach","2024127-1250-7198"
1,"LY",34,47,"Peach","2024127-1250-7198"
1,"LB",35,0,"Peach","2024127-1250-7198"
1,"LC",36,0,"Peach","2024127-1250-7198"
1,"A1",37,1,"Peach","2024127-1250-7198"
2,"SC",1,0,"Banana","2024127-1250-7198"
2,"MC",2,1,"Banana","2024127-1250-7198"
2,"A3",3,8,"Banana","2024127-1250-7198"
2,"LY",4,87,"Banana","2024127-1250-7198"
2,"SH",5,33,"Banana","2024127-1250-7198"
2,"MR",6,6,"Banana","2024127-1250-7198"
2,"SP",7,1,"Banana","2024127-1250-7198"
2,"DC",8,0,"Banana","2024127-1250-7198"
2,"BK",9,30,"Banana","2024127-1250-7198"
2,"DO",10,54,"Banana","2024127-1250-7198"
2,"DG",11,0,"Banana","2024127-1250-7198"
2,"LO",12,31,"Banana","2024127-1250-7198"
2,"A2",13,2,"Banana","2024127-1250-7198"
2,"DP",14,0,"Banana","2024127-1250-7198"
2,"LH",15,61,"Banana","2024127-1250-7198"
2,"DH",16,27,"Banana","2024127-1250-7198"
2,"SR",17,7,"Banana","2024127-1250-7198"
2,"LR",18,9,"Banana","2024127-1250-7198"
2,"LB",19,0,"Banana","2024127-1250-7198"
2,"MP",20,1,"Banana","2024127-1250-7198"
2,"MY",21,38,"Banana","2024127-1250-7198"
2,"MB",22,3,"Banana","2024127-1250-7198"
2,"MH",23,35,"Banana","2024127-1250-7198"
2,"LG",24,18,"Banana","2024127-1250-7198"
2,"MO",25,23,"Banana","2024127-1250-7198"
2,"DY",26,22,"Banana","2024127-1250-7198"
2,"DR",27,0,"Banana","2024127-1250-7198"
2,"SO",28,14,"Banana","2024127-1250-7198"
2,"MG",29,5,"Banana","2024127-1250-7198"
2,"A1",30,1,"Banana","2024127-1250-7198"
2,"LP",31,0,"Banana","2024127-1250-7198"
2,"SY",32,85,"Banana","2024127-1250-7198"
2,"DB",33,0,"Banana","2024127-1250-7198"
2,"LC",34,0,"Banana","2024127-1250-7198"
2,"WH",35,22,"Banana","2024127-1250-7198"
2,"SB",36,1,"Banana","2024127-1250-7198"
2,"SG",37,21,"Banana","2024127-1250-7198"
3,"A2",1,25,"Angry","2024127-1250-7198"
3,"SB",2,0,"Angry","2024127-1250-7198"
3,"DG",3,0,"Angry","2024127-1250-7198"
3,"LH",4,1,"Angry","2024127-1250-7198"
3,"A3",5,26,"Angry","2024127-1250-7198"
3,"LP",6,0,"Angry","2024127-1250-7198"
3,"DP",7,7,"Angry","2024127-1250-7198"
3,"DR",8,64,"Angry","2024127-1250-7198"
3,"LO",9,15,"Angry","2024127-1250-7198"
3,"DO",10,10,"Angry","2024127-1250-7198"
3,"SH",11,9,"Angry","2024127-1250-7198"
3,"LG",12,1,"Angry","2024127-1250-7198"
3,"MG",13,3,"Angry","2024127-1250-7198"
3,"MP",14,21,"Angry","2024127-1250-7198"
3,"DC",15,3,"Angry","2024127-1250-7198"
3,"MB",16,1,"Angry","2024127-1250-7198"
3,"LY",17,7,"Angry","2024127-1250-7198"
3,"MY",18,33,"Angry","2024127-1250-7198"
3,"DH",19,12,"Angry","2024127-1250-7198"
3,"SO",20,20,"Angry","2024127-1250-7198"
3,"MH",21,1,"Angry","2024127-1250-7198"
3,"BK",22,70,"Angry","2024127-1250-7198"
3,"LB",23,0,"Angry","2024127-1250-7198"
3,"WH",24,0,"Angry","2024127-1250-7198"
3,"SP",25,1,"Angry","2024127-1250-7198"
3,"LR",26,21,"Angry","2024127-1250-7198"
3,"LC",27,0,"Angry","2024127-1250-7198"
3,"MR",28,26,"Angry","2024127-1250-7198"
3,"MC",29,2,"Angry","2024127-1250-7198"
3,"MO",30,2,"Angry","2024127-1250-7198"
3,"SR",31,65,"Angry","2024127-1250-7198"
3,"SY",32,0,"Angry","2024127-1250-7198"
3,"SC",33,0,"Angry","2024127-1250-7198"
3,"DY",34,27,"Angry","2024127-1250-7198"
3,"SG",35,0,"Angry","2024127-1250-7198"
3,"A1",36,67,"Angry","2024127-1250-7198"
3,"DB",37,1,"Angry","2024127-1250-7198"
4,"LB",1,25,"Justice","2024127-1250-7198"
4,"DY",2,9,"Justice","2024127-1250-7198"
4,"DC",3,21,"Justice","2024127-1250-7198"
4,"MP",4,8,"Justice","2024127-1250-7198"
4,"BK",5,21,"Justice","2024127-1250-7198"
4,"SH",6,13,"Justice","2024127-1250-7198"
4,"LC",7,62,"Justice","2024127-1250-7198"
4,"SO",8,28,"Justice","2024127-1250-7198"
4,"MO",9,15,"Justice","2024127-1250-7198"
4,"LP",10,27,"Justice","2024127-1250-7198"
4,"LG",11,29,"Justice","2024127-1250-7198"
4,"LO",12,26,"Justice","2024127-1250-7198"
4,"A2",13,2,"Justice","2024127-1250-7198"
4,"MB",14,41,"Justice","2024127-1250-7198"
4,"SY",15,21,"Justice","2024127-1250-7198"
4,"DR",16,16,"Justice","2024127-1250-7198"
4,"SP",17,2,"Justice","2024127-1250-7198"
4,"A3",18,97,"Justice","2024127-1250-7198"
4,"MR",19,26,"Justice","2024127-1250-7198"
4,"LR",20,57,"Justice","2024127-1250-7198"
4,"MH",21,22,"Justice","2024127-1250-7198"
4,"DB",22,14,"Justice","2024127-1250-7198"
4,"LY",23,21,"Justice","2024127-1250-7198"
4,"LH",24,23,"Justice","2024127-1250-7198"
4,"SR",25,25,"Justice","2024127-1250-7198"
4,"SG",26,68,"Justice","2024127-1250-7198"
4,"MC",27,28,"Justice","2024127-1250-7198"
4,"WH",28,98,"Justice","2024127-1250-7198"
4,"SC",29,58,"Justice","2024127-1250-7198"
4,"MY",30,14,"Justice","2024127-1250-7198"
4,"DP",31,13,"Justice","2024127-1250-7198"
4,"DG",32,8,"Justice","2024127-1250-7198"
4,"MG",33,19,"Justice","2024127-1250-7198"
4,"DH",34,0,"Justice","2024127-1250-7198"
4,"SB",35,74,"Justice","2024127-1250-7198"
4,"A1",36,29,"Justice","2024127-1250-7198"
4,"DO",37,9,"Justice","2024127-1250-7198"
5,"SC",1,55,"Comfort","2024127-1250-7198"
5,"LR",2,34,"Comfort","2024127-1250-7198"
5,"SY",3,5,"Comfort","2024127-1250-7198"
5,"SR",4,3,"Comfort","2024127-1250-7198"
5,"DO",5,10,"Comfort","2024127-1250-7198"
5,"SO",6,0,"Comfort","2024127-1250-7198"
5,"LC",7,39,"Comfort","2024127-1250-7198"
5,"DB",8,38,"Comfort","2024127-1250-7198"
5,"MP",9,8,"Comfort","2024127-1250-7198"
5,"MO",10,3,"Comfort","2024127-1250-7198"
5,"MR",11,15,"Comfort","2024127-1250-7198"
5,"MC",12,13,"Comfort","2024127-1250-7198"
5,"SP",13,0,"Comfort","2024127-1250-7198"
5,"A2",14,20,"Comfort","2024127-1250-7198"
5,"BK",15,25,"Comfort","2024127-1250-7198"
5,"DC",16,9,"Comfort","2024127-1250-7198"
5,"DH",17,0,"Comfort","2024127-1250-7198"
5,"DG",18,42,"Comfort","2024127-1250-7198"
5,"LG",19,35,"Comfort","2024127-1250-7198"
5,"DR",20,32,"Comfort","2024127-1250-7198"
5,"WH",21,79,"Comfort","2024127-1250-7198"
5,"LH",22,36,"Comfort","2024127-1250-7198"
5,"LP",23,1,"Comfort","2024127-1250-7198"
5,"A3",24,70,"Comfort","2024127-1250-7198"
5,"LB",25,62,"Comfort","2024127-1250-7198"
5,"LO",26,35,"Comfort","2024127-1250-7198"
5,"DP",27,8,"Comfort","2024127-1250-7198"
5,"SH",28,1,"Comfort","2024127-1250-7198"
5,"MB",29,60,"Comfort","2024127-1250-7198"
5,"LY",30,36,"Comfort","2024127-1250-7198"
5,"A1",31,59,"Comfort","2024127-1250-7198"
5,"SG",32,41,"Comfort","2024127-1250-7198"
5,"MY",33,1,"Comfort","2024127-1250-7198"
5,"DY",34,14,"Comfort","2024127-1250-7198"
5,"SB",35,54,"Comfort","2024127-1250-7198"
5,"MH",36,15,"Comfort","2024127-1250-7198"
5,"MG",37,64,"Comfort","2024127-1250-7198"
6,"LO",1,64,"Peace","2024127-1250-7198"
6,"BK",2,17,"Peace","2024127-1250-7198"
6,"LC",3,67,"Peace","2024127-1250-7198"
6,"DG",4,25,"Peace","2024127-1250-7198"
6,"SB",5,72,"Peace","2024127-1250-7198"
6,"MC",6,35,"Peace","2024127-1250-7198"
6,"DO",7,5,"Peace","2024127-1250-7198"
6,"LG",8,57,"Peace","2024127-1250-7198"
6,"MH",9,18,"Peace","2024127-1250-7198"
6,"LY",10,33,"Peace","2024127-1250-7198"
6,"SO",11,21,"Peace","2024127-1250-7198"
6,"DY",12,0,"Peace","2024127-1250-7198"
6,"MP",13,30,"Peace","2024127-1250-7198"
6,"MB",14,53,"Peace","2024127-1250-7198"
6,"MR",15,17,"Peace","2024127-1250-7198"
6,"DC",16,15,"Peace","2024127-1250-7198"
6,"MY",17,22,"Peace","2024127-1250-7198"
6,"SC",18,55,"Peace","2024127-1250-7198"
6,"A2",19,20,"Peace","2024127-1250-7198"
6,"LP",20,11,"Peace","2024127-1250-7198"
6,"A3",21,63,"Peace","2024127-1250-7198"
6,"MO",22,14,"Peace","2024127-1250-7198"
6,"DH",23,12,"Peace","2024127-1250-7198"
6,"SG",24,57,"Peace","2024127-1250-7198"
6,"SY",25,14,"Peace","2024127-1250-7198"
6,"MG",26,42,"Peace","2024127-1250-7198"
6,"LB",27,74,"Peace","2024127-1250-7198"
6,"A1",28,42,"Peace","2024127-1250-7198"
6,"LR",29,43,"Peace","2024127-1250-7198"
6,"DB",30,22,"Peace","2024127-1250-7198"
6,"DR",31,26,"Peace","2024127-1250-7198"
6,"LH",32,26,"Peace","2024127-1250-7198"
6,"SH",33,3,"Peace","2024127-1250-7198"
6,"SP",34,19,"Peace","2024127-1250-7198"
6,"WH",35,99,"Peace","2024127-1250-7198"
6,"DP",36,8,"Peace","2024127-1250-7198"
6,"SR",37,21,"Peace","2024127-1250-7198"
7,"DP",1,16,"Lightning","2024127-1250-7198"
7,"WH",2,100,"Lightning","2024127-1250-7198"
7,"SR",3,12,"Lightning","2024127-1250-7198"
7,"SP",4,24,"Lightning","2024127-1250-7198"
7,"SH",5,3,"Lightning","2024127-1250-7198"
7,"A3",6,70,"Lightning","2024127-1250-7198"
7,"A1",7,83,"Lightning","2024127-1250-7198"
7,"MO",8,2,"Lightning","2024127-1250-7198"
7,"MR",9,18,"Lightning","2024127-1250-7198"
7,"DH",10,3,"Lightning","2024127-1250-7198"
7,"MH",11,29,"Lightning","2024127-1250-7198"
7,"LB",12,58,"Lightning","2024127-1250-7198"
7,"LO",13,26,"Lightning","2024127-1250-7198"
7,"A2",14,86,"Lightning","2024127-1250-7198"
7,"LR",15,9,"Lightning","2024127-1250-7198"
7,"DR",16,7,"Lightning","2024127-1250-7198"
7,"MY",17,7,"Lightning","2024127-1250-7198"
7,"DY",18,0,"Lightning","2024127-1250-7198"
7,"MC",19,23,"Lightning","2024127-1250-7198"
7,"SO",20,0,"Lightning","2024127-1250-7198"
7,"DB",21,35,"Lightning","2024127-1250-7198"
7,"SC",22,60,"Lightning","2024127-1250-7198"
7,"MP",23,0,"Lightning","2024127-1250-7198"
7,"LP",24,0,"Lightning","2024127-1250-7198"
7,"LG",25,0,"Lightning","2024127-1250-7198"
7,"LY",26,0,"Lightning","2024127-1250-7198"
7,"MB",27,60,"Lightning","2024127-1250-7198"
7,"BK",28,95,"Lightning","2024127-1250-7198"
7,"MG",29,25,"Lightning","2024127-1250-7198"
7,"LC",30,37,"Lightning","2024127-1250-7198"
7,"LH",31,0,"Lightning","2024127-1250-7198"
7,"DG",32,0,"Lightning","2024127-1250-7198"
7,"SB",33,79,"Lightning","2024127-1250-7198"
7,"SG",34,23,"Lightning","2024127-1250-7198"
7,"SY",35,0,"Lightning","2024127-1250-7198"
7,"DC",36,44,"Lightning","2024127-1250-7198"
7,"DO",37,2,"Lightning","2024127-1250-7198"
8,"SG",1,0,"Sad","2024127-1250-7198"
8,"MP",2,0,"Sad","2024127-1250-7198"
8,"A3",3,65,"Sad","2024127-1250-7198"
8,"DB",4,61,"Sad","2024127-1250-7198"
8,"LC",5,20,"Sad","2024127-1250-7198"
8,"MC",6,66,"Sad","2024127-1250-7198"
8,"MY",7,66,"Sad","2024127-1250-7198"
8,"SH",8,0,"Sad","2024127-1250-7198"
8,"A2",9,81,"Sad","2024127-1250-7198"
8,"SC",10,24,"Sad","2024127-1250-7198"
8,"MH",11,55,"Sad","2024127-1250-7198"
8,"BK",12,91,"Sad","2024127-1250-7198"
8,"LY",13,0,"Sad","2024127-1250-7198"
8,"MO",14,60,"Sad","2024127-1250-7198"
8,"WH",15,24,"Sad","2024127-1250-7198"
8,"DP",16,14,"Sad","2024127-1250-7198"
8,"DG",17,33,"Sad","2024127-1250-7198"
8,"DC",18,63,"Sad","2024127-1250-7198"
8,"A1",19,84,"Sad","2024127-1250-7198"
8,"SO",20,7,"Sad","2024127-1250-7198"
8,"LP",21,0,"Sad","2024127-1250-7198"
8,"DR",22,41,"Sad","2024127-1250-7198"
8,"MG",23,25,"Sad","2024127-1250-7198"
8,"SY",24,2,"Sad","2024127-1250-7198"
8,"SP",25,5,"Sad","2024127-1250-7198"
8,"LG",26,15,"Sad","2024127-1250-7198"
8,"MR",27,40,"Sad","2024127-1250-7198"
8,"SR",28,27,"Sad","2024127-1250-7198"
8,"DY",29,79,"Sad","2024127-1250-7198"
8,"SB",30,20,"Sad","2024127-1250-7198"
8,"MB",31,33,"Sad","2024127-1250-7198"
8,"LB",32,14,"Sad","2024127-1250-7198"
8,"LR",33,14,"Sad","2024127-1250-7198"
8,"DH",34,68,"Sad","2024127-1250-7198"
8,"DO",35,71,"Sad","2024127-1250-7198"
8,"LO",36,0,"Sad","2024127-1250-7198"
8,"LH",37,20,"Sad","2024127-1250-7198"
9,"DG",1,0,"Sandstorm","2024127-1250-7198"
9,"LC",2,1,"Sandstorm","2024127-1250-7198"
9,"SB",3,5,"Sandstorm","2024127-1250-7198"
9,"DH",4,19,"Sandstorm","2024127-1250-7198"
9,"SR",5,1,"Sandstorm","2024127-1250-7198"
9,"LH",6,16,"Sandstorm","2024127-1250-7198"
9,"DC",7,0,"Sandstorm","2024127-1250-7198"
9,"MB",8,1,"Sandstorm","2024127-1250-7198"
9,"MC",9,17,"Sandstorm","2024127-1250-7198"
9,"LO",10,61,"Sandstorm","2024127-1250-7198"
9,"SP",11,0,"Sandstorm","2024127-1250-7198"
9,"SC",12,2,"Sandstorm","2024127-1250-7198"
9,"DB",13,14,"Sandstorm","2024127-1250-7198"
9,"MY",14,57,"Sandstorm","2024127-1250-7198"
9,"LB",15,0,"Sandstorm","2024127-1250-7198"
9,"MR",16,33,"Sandstorm","2024127-1250-7198"
9,"LR",17,20,"Sandstorm","2024127-1250-7198"
9,"LG",18,0,"Sandstorm","2024127-1250-7198"
9,"DY",19,31,"Sandstorm","2024127-1250-7198"
9,"DO",20,60,"Sandstorm","2024127-1250-7198"
9,"A1",21,57,"Sandstorm","2024127-1250-7198"
9,"LP",22,0,"Sandstorm","2024127-1250-7198"
9,"BK",23,68,"Sandstorm","2024127-1250-7198"
9,"SG",24,0,"Sandstorm","2024127-1250-7198"
9,"MH",25,33,"Sandstorm","2024127-1250-7198"
9,"A2",26,60,"Sandstorm","2024127-1250-7198"
9,"SY",27,0,"Sandstorm","2024127-1250-7198"
9,"A3",28,55,"Sandstorm","2024127-1250-7198"
9,"DR",29,42,"Sandstorm","2024127-1250-7198"
9,"MO",30,68,"Sandstorm","2024127-1250-7198"
9,"WH",31,22,"Sandstorm","2024127-1250-7198"
9,"LY",32,28,"Sandstorm","2024127-1250-7198"
9,"DP",33,0,"Sandstorm","2024127-1250-7198"
9,"SH",34,10,"Sandstorm","2024127-1250-7198"
9,"MP",35,4,"Sandstorm","2024127-1250-7198"
9,"SO",36,48,"Sandstorm","2024127-1250-7198"
9,"MG",37,12,"Sandstorm","2024127-1250-7198"
10,"LO",1,86,"Drought","2024127-1250-7198"
10,"SY",2,2,"Drought","2024127-1250-7198"
10,"DH",3,19,"Drought","2024127-1250-7198"
10,"DC",4,23,"Drought","2024127-1250-7198"
10,"A3",5,37,"Drought","2024127-1250-7198"
10,"MY",6,64,"Drought","2024127-1250-7198"
10,"MR",7,33,"Drought","2024127-1250-7198"
10,"SB",8,6,"Drought","2024127-1250-7198"
10,"LY",9,20,"Drought","2024127-1250-7198"
10,"DB",10,31,"Drought","2024127-1250-7198"
10,"MP",11,1,"Drought","2024127-1250-7198"
10,"LG",12,1,"Drought","2024127-1250-7198"
10,"DP",13,2,"Drought","2024127-1250-7198"
10,"LP",14,1,"Drought","2024127-1250-7198"
10,"SG",15,16,"Drought","2024127-1250-7198"
10,"LH",16,26,"Drought","2024127-1250-7198"
10,"MB",17,18,"Drought","2024127-1250-7198"
10,"BK",18,34,"Drought","2024127-1250-7198"
10,"LR",19,15,"Drought","2024127-1250-7198"
10,"DR",20,22,"Drought","2024127-1250-7198"
10,"DO",21,64,"Drought","2024127-1250-7198"
10,"MG",22,13,"Drought","2024127-1250-7198"
10,"WH",23,6,"Drought","2024127-1250-7198"
10,"SR",24,12,"Drought","2024127-1250-7198"
10,"SC",25,11,"Drought","2024127-1250-7198"
10,"LB",26,17,"Drought","2024127-1250-7198"
10,"SP",27,6,"Drought","2024127-1250-7198"
10,"SH",28,11,"Drought","2024127-1250-7198"
10,"LC",29,14,"Drought","2024127-1250-7198"
10,"A2",30,60,"Drought","2024127-1250-7198"
10,"A1",31,63,"Drought","2024127-1250-7198"
10,"MH",32,40,"Drought","2024127-1250-7198"
10,"DY",33,63,"Drought","2024127-1250-7198"
10,"SO",34,35,"Drought","2024127-1250-7198"
10,"DG",35,14,"Drought","2024127-1250-7198"
10,"MC",36,11,"Drought","2024127-1250-7198"
10,"MO",37,56,"Drought","2024127-1250-7198"
11,"LC",1,56,"Hurricane","2024127-1250-7198"
11,"LR",2,3,"Hurricane","2024127-1250-7198"
11,"DG",3,6,"Hurricane","2024127-1250-7198"
11,"BK",4,97,"Hurricane","2024127-1250-7198"
11,"A2",5,98,"Hurricane","2024127-1250-7198"
11,"SG",6,5,"Hurricane","2024127-1250-7198"
11,"SR",7,22,"Hurricane","2024127-1250-7198"
11,"A1",8,98,"Hurricane","2024127-1250-7198"
11,"SO",9,6,"Hurricane","2024127-1250-7198"
11,"DP",10,1,"Hurricane","2024127-1250-7198"
11,"SH",11,16,"Hurricane","2024127-1250-7198"
11,"MG",12,10,"Hurricane","2024127-1250-7198"
11,"DY",13,43,"Hurricane","2024127-1250-7198"
11,"LG",14,0,"Hurricane","2024127-1250-7198"
11,"MH",15,54,"Hurricane","2024127-1250-7198"
11,"A3",16,65,"Hurricane","2024127-1250-7198"
11,"MC",17,40,"Hurricane","2024127-1250-7198"
11,"DB",18,55,"Hurricane","2024127-1250-7198"
11,"SC",19,10,"Hurricane","2024127-1250-7198"
11,"MY",20,29,"Hurricane","2024127-1250-7198"
11,"LB",21,15,"Hurricane","2024127-1250-7198"
11,"LO",22,27,"Hurricane","2024127-1250-7198"
11,"MO",23,33,"Hurricane","2024127-1250-7198"
11,"WH",24,56,"Hurricane","2024127-1250-7198"
11,"LH",25,14,"Hurricane","2024127-1250-7198"
11,"MP",26,0,"Hurricane","2024127-1250-7198"
11,"DR",27,3,"Hurricane","2024127-1250-7198"
11,"SP",28,0,"Hurricane","2024127-1250-7198"
11,"MR",29,34,"Hurricane","2024127-1250-7198"
11,"LP",30,7,"Hurricane","2024127-1250-7198"
11,"DH",31,46,"Hurricane","2024127-1250-7198"
11,"SB",32,29,"Hurricane","2024127-1250-7198"
11,"DC",33,38,"Hurricane","2024127-1250-7198"
11,"MB",34,58,"Hurricane","2024127-1250-7198"
11,"SY",35,0,"Hurricane","2024127-1250-7198"
11,"LY",36,0,"Hurricane","2024127-1250-7198"
11,"DO",37,55,"Hurricane","2024127-1250-7198"
12,"DB",1,1,"Love","2024127-1250-7198"
12,"SY",2,2,"Love","2024127-1250-7198"
12,"MG",3,13,"Love","2024127-1250-7198"
12,"DO",4,0,"Love","2024127-1250-7198"
12,"A1",5,0,"Love","2024127-1250-7198"
12,"DR",6,63,"Love","2024127-1250-7198"
12,"LC",7,40,"Love","2024127-1250-7198"
12,"WH",8,97,"Love","2024127-1250-7198"
12,"SP",9,40,"Love","2024127-1250-7198"
12,"LG",10,14,"Love","2024127-1250-7198"
12,"MR",11,23,"Love","2024127-1250-7198"
12,"A3",12,36,"Love","2024127-1250-7198"
12,"LY",13,20,"Love","2024127-1250-7198"
12,"MY",14,3,"Love","2024127-1250-7198"
12,"MO",15,2,"Love","2024127-1250-7198"
12,"SC",16,24,"Love","2024127-1250-7198"
12,"LR",17,77,"Love","2024127-1250-7198"
12,"SR",18,79,"Love","2024127-1250-7198"
12,"SH",19,17,"Love","2024127-1250-7198"
12,"LP",20,53,"Love","2024127-1250-7198"
12,"BK",21,13,"Love","2024127-1250-7198"
12,"LH",22,9,"Love","2024127-1250-7198"
12,"SB",23,40,"Love","2024127-1250-7198"
12,"MP",24,27,"Love","2024127-1250-7198"
12,"SO",25,7,"Love","2024127-1250-7198"
12,"LB",26,10,"Love","2024127-1250-7198"
12,"SG",27,23,"Love","2024127-1250-7198"
12,"DY",28,14,"Love","2024127-1250-7198"
12,"LO",29,29,"Love","2024127-1250-7198"
12,"MH",30,11,"Love","2024127-1250-7198"
12,"DC",31,10,"Love","2024127-1250-7198"
12,"MB",32,21,"Love","2024127-1250-7198"
12,"A2",33,18,"Love","2024127-1250-7198"
12,"MC",34,15,"Love","2024127-1250-7198"
12,"DH",35,0,"Love","2024127-1250-7198"
12,"DG",36,26,"Love","2024127-1250-7198"
12,"DP",37,27,"Love","2024127-1250-7198"
13,"BK",1,0,"Safety","2024127-1250-7198"
13,"MO",2,1,"Safety","2024127-1250-7198"
13,"LB",3,29,"Safety","2024127-1250-7198"
13,"LC",4,31,"Safety","2024127-1250-7198"
13,"MB",5,24,"Safety","2024127-1250-7198"
13,"WH",6,77,"Safety","2024127-1250-7198"
13,"MC",7,16,"Safety","2024127-1250-7198"
13,"SB",8,59,"Safety","2024127-1250-7198"
13,"A2",9,16,"Safety","2024127-1250-7198"
13,"A1",10,15,"Safety","2024127-1250-7198"
13,"DH",11,12,"Safety","2024127-1250-7198"
13,"LR",12,20,"Safety","2024127-1250-7198"
13,"SG",13,22,"Safety","2024127-1250-7198"
13,"LY",14,28,"Safety","2024127-1250-7198"
13,"SY",15,68,"Safety","2024127-1250-7198"
13,"SH",16,75,"Safety","2024127-1250-7198"
13,"LH",17,30,"Safety","2024127-1250-7198"
13,"DO",18,13,"Safety","2024127-1250-7198"
13,"SP",19,19,"Safety","2024127-1250-7198"
13,"LO",20,21,"Safety","2024127-1250-7198"
13,"MH",21,11,"Safety","2024127-1250-7198"
13,"SC",22,31,"Safety","2024127-1250-7198"
13,"MG",23,18,"Safety","2024127-1250-7198"
13,"LG",24,17,"Safety","2024127-1250-7198"
13,"DR",25,44,"Safety","2024127-1250-7198"
13,"A3",26,27,"Safety","2024127-1250-7198"
13,"SR",27,54,"Safety","2024127-1250-7198"
13,"DG",28,19,"Safety","2024127-1250-7198"
13,"SO",29,70,"Safety","2024127-1250-7198"
13,"DP",30,9,"Safety","2024127-1250-7198"
13,"LP",31,31,"Safety","2024127-1250-7198"
13,"MY",32,13,"Safety","2024127-1250-7198"
13,"DC",33,17,"Safety","2024127-1250-7198"
13,"DY",34,17,"Safety","2024127-1250-7198"
13,"MR",35,16,"Safety","2024127-1250-7198"
13,"DB",36,22,"Safety","2024127-1250-7198"
13,"MP",37,41,"Safety","2024127-1250-7198"
14,"DG",1,20,"Happy","2024127-1250-7198"
14,"SH",2,38,"Happy","2024127-1250-7198"
14,"SB",3,62,"Happy","2024127-1250-7198"
14,"LB",4,85,"Happy","2024127-1250-7198"
14,"MY",5,19,"Happy","2024127-1250-7198"
14,"DC",6,23,"Happy","2024127-1250-7198"
14,"LH",7,39,"Happy","2024127-1250-7198"
14,"DH",8,1,"Happy","2024127-1250-7198"
14,"SP",9,41,"Happy","2024127-1250-7198"
14,"MC",10,14,"Happy","2024127-1250-7198"
14,"MP",11,15,"Happy","2024127-1250-7198"
14,"A3",12,22,"Happy","2024127-1250-7198"
14,"SG",13,69,"Happy","2024127-1250-7198"
14,"SR",14,58,"Happy","2024127-1250-7198"
14,"WH",15,89,"Happy","2024127-1250-7198"
14,"MH",16,15,"Happy","2024127-1250-7198"
14,"A1",17,22,"Happy","2024127-1250-7198"
