concept1,concept2,mgL_usH1,mgL_usH2,mgH_usH1,mgH_usH2,mgL_usL1,mgL_usL2,mgH_usL1,mgH_usL2
mango,lightning,WH,DR,SG,A3,LR,MR,SG,SR
mango,lightning,WH,DR,SG,A3,MR,LO,DR,SG
mango,lightning,WH,DR,SG,A3,MR,LO,SG,SR
mango,lightning,WH,DR,SG,A3,MC,LP,DR,SG
mango,lightning,WH,DR,SG,A3,MC,LP,SG,SR
mango,lightning,WH,DR,SG,A3,SC,LH,DR,SG
mango,lightning,WH,DR,SG,A3,SC,LH,SG,SR
mango,lightning,WH,DR,SG,A3,LC,MB,DR,SG
mango,lightning,WH,DR,SG,A3,LC,MB,SG,SR
mango,lightning,WH,DR,SG,A3,LC,DB,DR,SG
mango,lightning,WH,DR,SG,A3,LC,DB,SG,SR
mango,lightning,WH,DR,SG,A3,MB,DB,DR,SG
mango,lightning,WH,DR,SG,A3,MB,DB,SG,SR
mango,lightning,WH,DR,SG,BK,LY,SC,DR,SG
mango,lightning,WH,DR,SG,BK,LY,SC,SG,SR
mango,lightning,WH,DR,SG,BK,LY,LH,DR,SG
mango,lightning,WH,DR,SG,BK,LY,LH,SG,SR
mango,lightning,WH,DR,SG,BK,SP,DP,DR,SG
mango,lightning,WH,DR,SG,BK,SP,DP,SG,SR
mango,lightning,WH,DR,SG,BK,SP,MP,DR,SG
mango,lightning,WH,DR,SG,BK,SP,MP,SG,SR
mango,lightning,WH,DR,SG,BK,SP,MC,DR,SG
mango,lightning,WH,DR,SG,BK,SP,MC,SG,SR
mango,lightning,WH,DR,SG,BK,SP,LP,DR,SG
mango,lightning,WH,DR,SG,BK,SP,LP,SG,SR
mango,lightning,WH,DR,SG,BK,DP,MP,DR,SG
mango,lightning,WH,DR,SG,BK,DP,MP,SG,SR
mango,lightning,WH,DR,SG,BK,DP,LP,DR,SG
mango,lightning,WH,DR,SG,BK,DP,LP,SG,SR
mango,lightning,WH,DR,SG,BK,DR,SR,DR,SG
mango,lightning,WH,DR,SG,BK,DR,SR,SG,SR
mango,lightning,WH,DR,SG,BK,DC,MC,DR,SG
mango,lightning,WH,DR,SG,BK,DC,MC,SG,SR
mango,lightning,WH,DR,SG,BK,SB,LB,DR,SG
mango,lightning,WH,DR,SG,BK,SB,LB,SG,SR
mango,lightning,WH,DR,SG,BK,A1,BK,DR,SG
mango,lightning,WH,DR,SG,BK,A1,BK,SG,SR
mango,lightning,WH,DR,SG,BK,MP,LP,DR,SG
mango,lightning,WH,DR,SG,BK,MP,LP,SG,SR
mango,lightning,WH,DR,SG,BK,DO,LO,DR,SG
mango,lightning,WH,DR,SG,BK,DO,LO,SG,SR
mango,lightning,WH,DR,SG,BK,LR,MR,DR,SG
mango,lightning,WH,DR,SG,BK,LR,MR,SG,SR
mango,lightning,WH,DR,SG,BK,MR,LO,DR,SG
mango,lightning,WH,DR,SG,BK,MR,LO,SG,SR
mango,lightning,WH,DR,SG,BK,MC,LP,DR,SG
mango,lightning,WH,DR,SG,BK,MC,LP,SG,SR
mango,lightning,WH,DR,SG,BK,SC,LH,DR,SG
mango,lightning,WH,DR,SG,BK,SC,LH,SG,SR
mango,lightning,WH,DR,SG,BK,LC,MB,DR,SG
mango,lightning,WH,DR,SG,BK,LC,MB,SG,SR
mango,lightning,WH,DR,SG,BK,LC,DB,DR,SG
mango,lightning,WH,DR,SG,BK,LC,DB,SG,SR
mango,lightning,WH,DR,SG,BK,MB,DB,DR,SG
mango,lightning,WH,DR,SG,BK,MB,DB,SG,SR
mango,lightning,WH,MP,WH,SG,LY,SC,DR,SG
mango,lightning,WH,MP,WH,SG,LY,SC,SG,SR
mango,lightning,WH,MP,WH,SG,LY,LH,DR,SG
mango,lightning,WH,MP,WH,SG,LY,LH,SG,SR
mango,lightning,WH,MP,WH,SG,SP,DP,DR,SG
mango,lightning,WH,MP,WH,SG,SP,DP,SG,SR
mango,lightning,WH,MP,WH,SG,SP,MP,DR,SG
mango,lightning,WH,MP,WH,SG,SP,MP,SG,SR
mango,lightning,WH,MP,WH,SG,SP,MC,DR,SG
mango,lightning,WH,MP,WH,SG,SP,MC,SG,SR
mango,lightning,WH,MP,WH,SG,SP,LP,DR,SG
mango,lightning,WH,MP,WH,SG,SP,LP,SG,SR
mango,lightning,WH,MP,WH,SG,DP,MP,DR,SG
mango,lightning,WH,MP,WH,SG,DP,MP,SG,SR
mango,lightning,WH,MP,WH,SG,DP,LP,DR,SG
mango,lightning,WH,MP,WH,SG,DP,LP,SG,SR
mango,lightning,WH,MP,WH,SG,DR,SR,DR,SG
mango,lightning,WH,MP,WH,SG,DR,SR,SG,SR
mango,lightning,WH,MP,WH,SG,DC,MC,DR,SG
mango,lightning,WH,MP,WH,SG,DC,MC,SG,SR
mango,lightning,WH,MP,WH,SG,SB,LB,DR,SG
mango,lightning,WH,MP,WH,SG,SB,LB,SG,SR
mango,lightning,WH,MP,WH,SG,A1,BK,DR,SG
mango,lightning,WH,MP,WH,SG,A1,BK,SG,SR
mango,lightning,WH,MP,WH,SG,MP,LP,DR,SG
mango,lightning,WH,MP,WH,SG,MP,LP,SG,SR
mango,lightning,WH,MP,WH,SG,DO,LO,DR,SG
mango,lightning,WH,MP,WH,SG,DO,LO,SG,SR
mango,lightning,WH,MP,WH,SG,LR,MR,DR,SG
mango,lightning,WH,MP,WH,SG,LR,MR,SG,SR
mango,lightning,WH,MP,WH,SG,MR,LO,DR,SG
mango,lightning,WH,MP,WH,SG,MR,LO,SG,SR
mango,lightning,WH,MP,WH,SG,MC,LP,DR,SG
mango,lightning,WH,MP,WH,SG,MC,LP,SG,SR
mango,lightning,WH,MP,WH,SG,SC,LH,DR,SG
mango,lightning,WH,MP,WH,SG,SC,LH,SG,SR
mango,lightning,WH,MP,WH,SG,LC,MB,DR,SG
mango,lightning,WH,MP,WH,SG,LC,MB,SG,SR
mango,lightning,WH,MP,WH,SG,LC,DB,DR,SG
mango,lightning,WH,MP,WH,SG,LC,DB,SG,SR
mango,lightning,WH,MP,WH,SG,MB,DB,DR,SG
mango,lightning,WH,MP,WH,SG,MB,DB,SG,SR
mango,lightning,WH,MP,DG,A1,LY,SC,DR,SG
mango,lightning,WH,MP,DG,A1,LY,SC,SG,SR
mango,lightning,WH,MP,DG,A1,LY,LH,DR,SG
mango,lightning,WH,MP,DG,A1,LY,LH,SG,SR
mango,lightning,WH,MP,DG,A1,SP,DP,DR,SG
mango,lightning,WH,MP,DG,A1,SP,DP,SG,SR
mango,lightning,WH,MP,DG,A1,SP,MP,DR,SG
mango,lightning,WH,MP,DG,A1,SP,MP,SG,SR
mango,lightning,WH,MP,DG,A1,SP,MC,DR,SG
mango,lightning,WH,MP,DG,A1,SP,MC,SG,SR
mango,lightning,WH,MP,DG,A1,SP,LP,DR,SG
mango,lightning,WH,MP,DG,A1,SP,LP,SG,SR
mango,lightning,WH,MP,DG,A1,DP,MP,DR,SG
mango,lightning,WH,MP,DG,A1,DP,MP,SG,SR
mango,lightning,WH,MP,DG,A1,DP,LP,DR,SG
mango,lightning,WH,MP,DG,A1,DP,LP,SG,SR
mango,lightning,WH,MP,DG,A1,DR,SR,DR,SG
mango,lightning,WH,MP,DG,A1,DR,SR,SG,SR
mango,lightning,WH,MP,DG,A1,DC,MC,DR,SG
mango,lightning,WH,MP,DG,A1,DC,MC,SG,SR
mango,lightning,WH,MP,DG,A1,SB,LB,DR,SG
mango,lightning,WH,MP,DG,A1,SB,LB,SG,SR
mango,lightning,WH,MP,DG,A1,A1,BK,DR,SG
mango,lightning,WH,MP,DG,A1,A1,BK,SG,SR
mango,lightning,WH,MP,DG,A1,MP,LP,DR,SG
mango,lightning,WH,MP,DG,A1,MP,LP,SG,SR
mango,lightning,WH,MP,DG,A1,DO,LO,DR,SG
mango,lightning,WH,MP,DG,A1,DO,LO,SG,SR
mango,lightning,WH,MP,DG,A1,LR,MR,DR,SG
mango,lightning,WH,MP,DG,A1,LR,MR,SG,SR
mango,lightning,WH,MP,DG,A1,MR,LO,DR,SG
mango,lightning,WH,MP,DG,A1,MR,LO,SG,SR
mango,lightning,WH,MP,DG,A1,MC,LP,DR,SG
mango,lightning,WH,MP,DG,A1,MC,LP,SG,SR
mango,lightning,WH,MP,DG,A1,SC,LH,DR,SG
mango,lightning,WH,MP,DG,A1,SC,LH,SG,SR
mango,lightning,WH,MP,DG,A1,LC,MB,DR,SG
mango,lightning,WH,MP,DG,A1,LC,MB,SG,SR
mango,lightning,WH,MP,DG,A1,LC,DB,DR,SG
mango,lightning,WH,MP,DG,A1,LC,DB,SG,SR
mango,lightning,WH,MP,DG,A1,MB,DB,DR,SG
mango,lightning,WH,MP,DG,A1,MB,DB,SG,SR
mango,lightning,WH,MP,DG,BK,LY,SC,DR,SG
mango,lightning,WH,MP,DG,BK,LY,SC,SG,SR
mango,lightning,WH,MP,DG,BK,LY,LH,DR,SG
mango,lightning,WH,MP,DG,BK,LY,LH,SG,SR
mango,lightning,WH,MP,DG,BK,SP,DP,DR,SG
mango,lightning,WH,MP,DG,BK,SP,DP,SG,SR
mango,lightning,WH,MP,DG,BK,SP,MP,DR,SG
mango,lightning,WH,MP,DG,BK,SP,MP,SG,SR
mango,lightning,WH,MP,DG,BK,SP,MC,DR,SG
mango,lightning,WH,MP,DG,BK,SP,MC,SG,SR
mango,lightning,WH,MP,DG,BK,SP,LP,DR,SG
mango,lightning,WH,MP,DG,BK,SP,LP,SG,SR
mango,lightning,WH,MP,DG,BK,DP,MP,DR,SG
mango,lightning,WH,MP,DG,BK,DP,MP,SG,SR
mango,lightning,WH,MP,DG,BK,DP,LP,DR,SG
mango,lightning,WH,MP,DG,BK,DP,LP,SG,SR
mango,lightning,WH,MP,DG,BK,DR,SR,DR,SG
mango,lightning,WH,MP,DG,BK,DR,SR,SG,SR
mango,lightning,WH,MP,DG,BK,DC,MC,DR,SG
mango,lightning,WH,MP,DG,BK,DC,MC,SG,SR
mango,lightning,WH,MP,DG,BK,SB,LB,DR,SG
mango,lightning,WH,MP,DG,BK,SB,LB,SG,SR
mango,lightning,WH,MP,DG,BK,A1,BK,DR,SG
mango,lightning,WH,MP,DG,BK,A1,BK,SG,SR
mango,lightning,WH,MP,DG,BK,MP,LP,DR,SG
mango,lightning,WH,MP,DG,BK,MP,LP,SG,SR
mango,lightning,WH,MP,DG,BK,DO,LO,DR,SG
mango,lightning,WH,MP,DG,BK,DO,LO,SG,SR
mango,lightning,WH,MP,DG,BK,LR,MR,DR,SG
mango,lightning,WH,MP,DG,BK,LR,MR,SG,SR
mango,lightning,WH,MP,DG,BK,MR,LO,DR,SG
mango,lightning,WH,MP,DG,BK,MR,LO,SG,SR
mango,lightning,WH,MP,DG,BK,MC,LP,DR,SG
mango,lightning,WH,MP,DG,BK,MC,LP,SG,SR
mango,lightning,WH,MP,DG,BK,SC,LH,DR,SG
mango,lightning,WH,MP,DG,BK,SC,LH,SG,SR
mango,lightning,WH,MP,DG,BK,LC,MB,DR,SG
mango,lightning,WH,MP,DG,BK,LC,MB,SG,SR
mango,lightning,WH,MP,DG,BK,LC,DB,DR,SG
mango,lightning,WH,MP,DG,BK,LC,DB,SG,SR
mango,lightning,WH,MP,DG,BK,MB,DB,DR,SG
mango,lightning,WH,MP,DG,BK,MB,DB,SG,SR
mango,lightning,WH,MP,SG,A1,LY,SC,DR,SG
mango,lightning,WH,MP,SG,A1,LY,SC,SG,SR
mango,lightning,WH,MP,SG,A1,LY,LH,DR,SG
mango,lightning,WH,MP,SG,A1,LY,LH,SG,SR
mango,lightning,WH,MP,SG,A1,SP,DP,DR,SG
mango,lightning,WH,MP,SG,A1,SP,DP,SG,SR
mango,lightning,WH,MP,SG,A1,SP,MP,DR,SG
mango,lightning,WH,MP,SG,A1,SP,MP,SG,SR
mango,lightning,WH,MP,SG,A1,SP,MC,DR,SG
mango,lightning,WH,MP,SG,A1,SP,MC,SG,SR
mango,lightning,WH,MP,SG,A1,SP,LP,DR,SG
mango,lightning,WH,MP,SG,A1,SP,LP,SG,SR
mango,lightning,WH,MP,SG,A1,DP,MP,DR,SG
mango,lightning,WH,MP,SG,A1,DP,MP,SG,SR
mango,lightning,WH,MP,SG,A1,DP,LP,DR,SG
mango,lightning,WH,MP,SG,A1,DP,LP,SG,SR
mango,lightning,WH,MP,SG,A1,DR,SR,DR,SG
mango,lightning,WH,MP,SG,A1,DR,SR,SG,SR
mango,lightning,WH,MP,SG,A1,DC,MC,DR,SG
mango,lightning,WH,MP,SG,A1,DC,MC,SG,SR
mango,lightning,WH,MP,SG,A1,SB,LB,DR,SG
mango,lightning,WH,MP,SG,A1,SB,LB,SG,SR
mango,lightning,WH,MP,SG,A1,A1,BK,DR,SG
mango,lightning,WH,MP,SG,A1,A1,BK,SG,SR
mango,lightning,WH,MP,SG,A1,MP,LP,DR,SG
mango,lightning,WH,MP,SG,A1,MP,LP,SG,SR
mango,lightning,WH,MP,SG,A1,DO,LO,DR,SG
mango,lightning,WH,MP,SG,A1,DO,LO,SG,SR
mango,lightning,WH,MP,SG,A1,LR,MR,DR,SG
mango,lightning,WH,MP,SG,A1,LR,MR,SG,SR
mango,lightning,WH,MP,SG,A1,MR,LO,DR,SG
mango,lightning,WH,MP,SG,A1,MR,LO,SG,SR
mango,lightning,WH,MP,SG,A1,MC,LP,DR,SG
mango,lightning,WH,MP,SG,A1,MC,LP,SG,SR
mango,lightning,WH,MP,SG,A1,SC,LH,DR,SG
mango,lightning,WH,MP,SG,A1,SC,LH,SG,SR
mango,lightning,WH,MP,SG,A1,LC,MB,DR,SG
mango,lightning,WH,MP,SG,A1,LC,MB,SG,SR
mango,lightning,WH,MP,SG,A1,LC,DB,DR,SG
mango,lightning,WH,MP,SG,A1,LC,DB,SG,SR
mango,lightning,WH,MP,SG,A1,MB,DB,DR,SG
mango,lightning,WH,MP,SG,A1,MB,DB,SG,SR
mango,lightning,WH,MP,SG,A3,LY,SC,DR,SG
mango,lightning,WH,MP,SG,A3,LY,SC,SG,SR
mango,lightning,WH,MP,SG,A3,LY,LH,DR,SG
mango,lightning,WH,MP,SG,A3,LY,LH,SG,SR
mango,lightning,WH,MP,SG,A3,SP,DP,DR,SG
mango,lightning,WH,MP,SG,A3,SP,DP,SG,SR
mango,lightning,WH,MP,SG,A3,SP,MP,DR,SG
mango,lightning,WH,MP,SG,A3,SP,MP,SG,SR
mango,lightning,WH,MP,SG,A3,SP,MC,DR,SG
mango,lightning,WH,MP,SG,A3,SP,MC,SG,SR
mango,lightning,WH,MP,SG,A3,SP,LP,DR,SG
mango,lightning,WH,MP,SG,A3,SP,LP,SG,SR
mango,lightning,WH,MP,SG,A3,DP,MP,DR,SG
mango,lightning,WH,MP,SG,A3,DP,MP,SG,SR
mango,lightning,WH,MP,SG,A3,DP,LP,DR,SG
mango,lightning,WH,MP,SG,A3,DP,LP,SG,SR
mango,lightning,WH,MP,SG,A3,DR,SR,DR,SG
mango,lightning,WH,MP,SG,A3,DR,SR,SG,SR
mango,lightning,WH,MP,SG,A3,DC,MC,DR,SG
mango,lightning,WH,MP,SG,A3,DC,MC,SG,SR
mango,lightning,WH,MP,SG,A3,SB,LB,DR,SG
mango,lightning,WH,MP,SG,A3,SB,LB,SG,SR
mango,lightning,WH,MP,SG,A3,A1,BK,DR,SG
mango,lightning,WH,MP,SG,A3,A1,BK,SG,SR
mango,lightning,WH,MP,SG,A3,MP,LP,DR,SG
mango,lightning,WH,MP,SG,A3,MP,LP,SG,SR
mango,lightning,WH,MP,SG,A3,DO,LO,DR,SG
mango,lightning,WH,MP,SG,A3,DO,LO,SG,SR
mango,lightning,WH,MP,SG,A3,LR,MR,DR,SG
mango,lightning,WH,MP,SG,A3,LR,MR,SG,SR
mango,lightning,WH,MP,SG,A3,MR,LO,DR,SG
mango,lightning,WH,MP,SG,A3,MR,LO,SG,SR
mango,lightning,WH,MP,SG,A3,MC,LP,DR,SG
mango,lightning,WH,MP,SG,A3,MC,LP,SG,SR
mango,lightning,WH,MP,SG,A3,SC,LH,DR,SG
mango,lightning,WH,MP,SG,A3,SC,LH,SG,SR
mango,lightning,WH,MP,SG,A3,LC,MB,DR,SG
mango,lightning,WH,MP,SG,A3,LC,MB,SG,SR
mango,lightning,WH,MP,SG,A3,LC,DB,DR,SG
mango,lightning,WH,MP,SG,A3,LC,DB,SG,SR
mango,lightning,WH,MP,SG,A3,MB,DB,DR,SG
mango,lightning,WH,MP,SG,A3,MB,DB,SG,SR
mango,lightning,WH,MP,SG,BK,LY,SC,DR,SG
mango,lightning,WH,MP,SG,BK,LY,SC,SG,SR
mango,lightning,WH,MP,SG,BK,LY,LH,DR,SG
mango,lightning,WH,MP,SG,BK,LY,LH,SG,SR
mango,lightning,WH,MP,SG,BK,SP,DP,DR,SG
mango,lightning,WH,MP,SG,BK,SP,DP,SG,SR
mango,lightning,WH,MP,SG,BK,SP,MP,DR,SG
mango,lightning,WH,MP,SG,BK,SP,MP,SG,SR
mango,lightning,WH,MP,SG,BK,SP,MC,DR,SG
mango,lightning,WH,MP,SG,BK,SP,MC,SG,SR
mango,lightning,WH,MP,SG,BK,SP,LP,DR,SG
mango,lightning,WH,MP,SG,BK,SP,LP,SG,SR
mango,lightning,WH,MP,SG,BK,DP,MP,DR,SG
mango,lightning,WH,MP,SG,BK,DP,MP,SG,SR
mango,lightning,WH,MP,SG,BK,DP,LP,DR,SG
mango,lightning,WH,MP,SG,BK,DP,LP,SG,SR
mango,lightning,WH,MP,SG,BK,DR,SR,DR,SG
mango,lightning,WH,MP,SG,BK,DR,SR,SG,SR
mango,lightning,WH,MP,SG,BK,DC,MC,DR,SG
mango,lightning,WH,MP,SG,BK,DC,MC,SG,SR
mango,lightning,WH,MP,SG,BK,SB,LB,DR,SG
mango,lightning,WH,MP,SG,BK,SB,LB,SG,SR
mango,lightning,WH,MP,SG,BK,A1,BK,DR,SG
mango,lightning,WH,MP,SG,BK,A1,BK,SG,SR
mango,lightning,WH,MP,SG,BK,MP,LP,DR,SG
mango,lightning,WH,MP,SG,BK,MP,LP,SG,SR
mango,lightning,WH,MP,SG,BK,DO,LO,DR,SG
mango,lightning,WH,MP,SG,BK,DO,LO,SG,SR
mango,lightning,WH,MP,SG,BK,LR,MR,DR,SG
mango,lightning,WH,MP,SG,BK,LR,MR,SG,SR
mango,lightning,WH,MP,SG,BK,MR,LO,DR,SG
mango,lightning,WH,MP,SG,BK,MR,LO,SG,SR
mango,lightning,WH,MP,SG,BK,MC,LP,DR,SG
mango,lightning,WH,MP,SG,BK,MC,LP,SG,SR
mango,lightning,WH,MP,SG,BK,SC,LH,DR,SG
mango,lightning,WH,MP,SG,BK,SC,LH,SG,SR
mango,lightning,WH,MP,SG,BK,LC,MB,DR,SG
mango,lightning,WH,MP,SG,BK,LC,MB,SG,SR
mango,lightning,WH,MP,SG,BK,LC,DB,DR,SG
mango,lightning,WH,MP,SG,BK,LC,DB,SG,SR
mango,lightning,WH,MP,SG,BK,MB,DB,DR,SG
mango,lightning,WH,MP,SG,BK,MB,DB,SG,SR
mango,lightning,WH,SR,WH,SG,LY,SC,DR,SG
mango,lightning,WH,SR,WH,SG,LY,SC,SG,SR
mango,lightning,WH,SR,WH,SG,LY,LH,DR,SG
mango,lightning,WH,SR,WH,SG,LY,LH,SG,SR
mango,lightning,WH,SR,WH,SG,SP,DP,DR,SG
mango,lightning,WH,SR,WH,SG,SP,DP,SG,SR
mango,lightning,WH,SR,WH,SG,SP,MP,DR,SG
mango,lightning,WH,SR,WH,SG,SP,MP,SG,SR
mango,lightning,WH,SR,WH,SG,SP,MC,DR,SG
mango,lightning,WH,SR,WH,SG,SP,MC,SG,SR
mango,lightning,WH,SR,WH,SG,SP,LP,DR,SG
mango,lightning,WH,SR,WH,SG,SP,LP,SG,SR
mango,lightning,WH,SR,WH,SG,DP,MP,DR,SG
mango,lightning,WH,SR,WH,SG,DP,MP,SG,SR
mango,lightning,WH,SR,WH,SG,DP,LP,DR,SG
mango,lightning,WH,SR,WH,SG,DP,LP,SG,SR
mango,lightning,WH,SR,WH,SG,DR,SR,DR,SG
mango,lightning,WH,SR,WH,SG,DR,SR,SG,SR
mango,lightning,WH,SR,WH,SG,DC,MC,DR,SG
mango,lightning,WH,SR,WH,SG,DC,MC,SG,SR
mango,lightning,WH,SR,WH,SG,SB,LB,DR,SG
mango,lightning,WH,SR,WH,SG,SB,LB,SG,SR
mango,lightning,WH,SR,WH,SG,A1,BK,DR,SG
mango,lightning,WH,SR,WH,SG,A1,BK,SG,SR
mango,lightning,WH,SR,WH,SG,MP,LP,DR,SG
mango,lightning,WH,SR,WH,SG,MP,LP,SG,SR
mango,lightning,WH,SR,WH,SG,DO,LO,DR,SG
mango,lightning,WH,SR,WH,SG,DO,LO,SG,SR
mango,lightning,WH,SR,WH,SG,LR,MR,DR,SG
mango,lightning,WH,SR,WH,SG,LR,MR,SG,SR
mango,lightning,WH,SR,WH,SG,MR,LO,DR,SG
mango,lightning,WH,SR,WH,SG,MR,LO,SG,SR
mango,lightning,WH,SR,WH,SG,MC,LP,DR,SG
mango,lightning,WH,SR,WH,SG,MC,LP,SG,SR
mango,lightning,WH,SR,WH,SG,SC,LH,DR,SG
mango,lightning,WH,SR,WH,SG,SC,LH,SG,SR
mango,lightning,WH,SR,WH,SG,LC,MB,DR,SG
mango,lightning,WH,SR,WH,SG,LC,MB,SG,SR
mango,lightning,WH,SR,WH,SG,LC,DB,DR,SG
mango,lightning,WH,SR,WH,SG,LC,DB,SG,SR
mango,lightning,WH,SR,WH,SG,MB,DB,DR,SG
mango,lightning,WH,SR,WH,SG,MB,DB,SG,SR
mango,lightning,WH,SR,DG,A1,LY,SC,DR,SG
mango,lightning,WH,SR,DG,A1,LY,SC,SG,SR
mango,lightning,WH,SR,DG,A1,LY,LH,DR,SG
mango,lightning,WH,SR,DG,A1,LY,LH,SG,SR
mango,lightning,WH,SR,DG,A1,SP,DP,DR,SG
mango,lightning,WH,SR,DG,A1,SP,DP,SG,SR
mango,lightning,WH,SR,DG,A1,SP,MP,DR,SG
mango,lightning,WH,SR,DG,A1,SP,MP,SG,SR
mango,lightning,WH,SR,DG,A1,SP,MC,DR,SG
mango,lightning,WH,SR,DG,A1,SP,MC,SG,SR
mango,lightning,WH,SR,DG,A1,SP,LP,DR,SG
mango,lightning,WH,SR,DG,A1,SP,LP,SG,SR
mango,lightning,WH,SR,DG,A1,DP,MP,DR,SG
mango,lightning,WH,SR,DG,A1,DP,MP,SG,SR
mango,lightning,WH,SR,DG,A1,DP,LP,DR,SG
mango,lightning,WH,SR,DG,A1,DP,LP,SG,SR
mango,lightning,WH,SR,DG,A1,DR,SR,DR,SG
mango,lightning,WH,SR,DG,A1,DR,SR,SG,SR
mango,lightning,WH,SR,DG,A1,DC,MC,DR,SG
mango,lightning,WH,SR,DG,A1,DC,MC,SG,SR
mango,lightning,WH,SR,DG,A1,SB,LB,DR,SG
mango,lightning,WH,SR,DG,A1,SB,LB,SG,SR
mango,lightning,WH,SR,DG,A1,A1,BK,DR,SG
mango,lightning,WH,SR,DG,A1,A1,BK,SG,SR
mango,lightning,WH,SR,DG,A1,MP,LP,DR,SG
mango,lightning,WH,SR,DG,A1,MP,LP,SG,SR
mango,lightning,WH,SR,DG,A1,DO,LO,DR,SG
mango,lightning,WH,SR,DG,A1,DO,LO,SG,SR
mango,lightning,WH,SR,DG,A1,LR,MR,DR,SG
mango,lightning,WH,SR,DG,A1,LR,MR,SG,SR
mango,lightning,WH,SR,DG,A1,MR,LO,DR,SG
mango,lightning,WH,SR,DG,A1,MR,LO,SG,SR
mango,lightning,WH,SR,DG,A1,MC,LP,DR,SG
mango,lightning,WH,SR,DG,A1,MC,LP,SG,SR
mango,lightning,WH,SR,DG,A1,SC,LH,DR,SG
mango,lightning,WH,SR,DG,A1,SC,LH,SG,SR
mango,lightning,WH,SR,DG,A1,LC,MB,DR,SG
mango,lightning,WH,SR,DG,A1,LC,MB,SG,SR
mango,lightning,WH,SR,DG,A1,LC,DB,DR,SG
mango,lightning,WH,SR,DG,A1,LC,DB,SG,SR
mango,lightning,WH,SR,DG,A1,MB,DB,DR,SG
mango,lightning,WH,SR,DG,A1,MB,DB,SG,SR
mango,lightning,WH,SR,DG,BK,LY,SC,DR,SG
mango,lightning,WH,SR,DG,BK,LY,SC,SG,SR
mango,lightning,WH,SR,DG,BK,LY,LH,DR,SG
mango,lightning,WH,SR,DG,BK,LY,LH,SG,SR
mango,lightning,WH,SR,DG,BK,SP,DP,DR,SG
mango,lightning,WH,SR,DG,BK,SP,DP,SG,SR
mango,lightning,WH,SR,DG,BK,SP,MP,DR,SG
mango,lightning,WH,SR,DG,BK,SP,MP,SG,SR
mango,lightning,WH,SR,DG,BK,SP,MC,DR,SG
mango,lightning,WH,SR,DG,BK,SP,MC,SG,SR
mango,lightning,WH,SR,DG,BK,SP,LP,DR,SG
mango,lightning,WH,SR,DG,BK,SP,LP,SG,SR
mango,lightning,WH,SR,DG,BK,DP,MP,DR,SG
mango,lightning,WH,SR,DG,BK,DP,MP,SG,SR
mango,lightning,WH,SR,DG,BK,DP,LP,DR,SG
mango,lightning,WH,SR,DG,BK,DP,LP,SG,SR
mango,lightning,WH,SR,DG,BK,DR,SR,DR,SG
mango,lightning,WH,SR,DG,BK,DR,SR,SG,SR
mango,lightning,WH,SR,DG,BK,DC,MC,DR,SG
mango,lightning,WH,SR,DG,BK,DC,MC,SG,SR
mango,lightning,WH,SR,DG,BK,SB,LB,DR,SG
mango,lightning,WH,SR,DG,BK,SB,LB,SG,SR
mango,lightning,WH,SR,DG,BK,A1,BK,DR,SG
mango,lightning,WH,SR,DG,BK,A1,BK,SG,SR
mango,lightning,WH,SR,DG,BK,MP,LP,DR,SG
mango,lightning,WH,SR,DG,BK,MP,LP,SG,SR
mango,lightning,WH,SR,DG,BK,DO,LO,DR,SG
mango,lightning,WH,SR,DG,BK,DO,LO,SG,SR
mango,lightning,WH,SR,DG,BK,LR,MR,DR,SG
mango,lightning,WH,SR,DG,BK,LR,MR,SG,SR
mango,lightning,WH,SR,DG,BK,MR,LO,DR,SG
mango,lightning,WH,SR,DG,BK,MR,LO,SG,SR
mango,lightning,WH,SR,DG,BK,MC,LP,DR,SG
mango,lightning,WH,SR,DG,BK,MC,LP,SG,SR
mango,lightning,WH,SR,DG,BK,SC,LH,DR,SG
mango,lightning,WH,SR,DG,BK,SC,LH,SG,SR
mango,lightning,WH,SR,DG,BK,LC,MB,DR,SG
mango,lightning,WH,SR,DG,BK,LC,MB,SG,SR
mango,lightning,WH,SR,DG,BK,LC,DB,DR,SG
mango,lightning,WH,SR,DG,BK,LC,DB,SG,SR
mango,lightning,WH,SR,DG,BK,MB,DB,DR,SG
mango,lightning,WH,SR,DG,BK,MB,DB,SG,SR
mango,lightning,WH,SR,SG,A1,LY,SC,DR,SG
mango,lightning,WH,SR,SG,A1,LY,SC,SG,SR
mango,lightning,WH,SR,SG,A1,LY,LH,DR,SG
mango,lightning,WH,SR,SG,A1,LY,LH,SG,SR
mango,lightning,WH,SR,SG,A1,SP,DP,DR,SG
mango,lightning,WH,SR,SG,A1,SP,DP,SG,SR
mango,lightning,WH,SR,SG,A1,SP,MP,DR,SG
mango,lightning,WH,SR,SG,A1,SP,MP,SG,SR
mango,lightning,WH,SR,SG,A1,SP,MC,DR,SG
mango,lightning,WH,SR,SG,A1,SP,MC,SG,SR
mango,lightning,WH,SR,SG,A1,SP,LP,DR,SG
mango,lightning,WH,SR,SG,A1,SP,LP,SG,SR
mango,lightning,WH,SR,SG,A1,DP,MP,DR,SG
mango,lightning,WH,SR,SG,A1,DP,MP,SG,SR
mango,lightning,WH,SR,SG,A1,DP,LP,DR,SG
mango,lightning,WH,SR,SG,A1,DP,LP,SG,SR
