progressBlock,color,progressColor,ans,conceptFr,expCountry,ID
8,SR,36,74,en bonne santé,mdg2,202428-1220-5427
8,DY,37,17,en bonne santé,mdg2,202428-1220-5427
9,SC,1,31,en colère,mdg2,202428-1220-5427
9,MB,2,33,en colère,mdg2,202428-1220-5427
9,DG,3,36,en colère,mdg2,202428-1220-5427
9,LG,4,39,en colère,mdg2,202428-1220-5427
9,LY,5,17,en colère,mdg2,202428-1220-5427
9,LO,6,14,en colère,mdg2,202428-1220-5427
9,MR,7,16,en colère,mdg2,202428-1220-5427
9,DC,8,15,en colère,mdg2,202428-1220-5427
9,MP,9,29,en colère,mdg2,202428-1220-5427
9,SY,10,66,en colère,mdg2,202428-1220-5427
9,LP,11,39,en colère,mdg2,202428-1220-5427
9,SG,12,20,en colère,mdg2,202428-1220-5427
9,BK,13,100,en colère,mdg2,202428-1220-5427
9,LC,14,42,en colère,mdg2,202428-1220-5427
9,MO,15,5,en colère,mdg2,202428-1220-5427
9,SH,16,0,en colère,mdg2,202428-1220-5427
9,DR,17,0,en colère,mdg2,202428-1220-5427
9,DP,18,55,en colère,mdg2,202428-1220-5427
9,A2,19,54,en colère,mdg2,202428-1220-5427
9,DB,20,14,en colère,mdg2,202428-1220-5427
9,MH,21,23,en colère,mdg2,202428-1220-5427
9,DO,22,9,en colère,mdg2,202428-1220-5427
9,LR,23,0,en colère,mdg2,202428-1220-5427
9,LB,24,2,en colère,mdg2,202428-1220-5427
9,SB,25,13,en colère,mdg2,202428-1220-5427
9,DY,26,3,en colère,mdg2,202428-1220-5427
9,SR,27,4,en colère,mdg2,202428-1220-5427
9,MG,28,8,en colère,mdg2,202428-1220-5427
9,MC,29,9,en colère,mdg2,202428-1220-5427
9,MY,30,0,en colère,mdg2,202428-1220-5427
9,SO,31,2,en colère,mdg2,202428-1220-5427
9,SP,32,65,en colère,mdg2,202428-1220-5427
9,DH,33,0,en colère,mdg2,202428-1220-5427
9,A3,34,3,en colère,mdg2,202428-1220-5427
9,A1,35,62,en colère,mdg2,202428-1220-5427
9,LH,36,0,en colère,mdg2,202428-1220-5427
9,WH,37,7,en colère,mdg2,202428-1220-5427
10,MB,1,0,mort,mdg2,202428-1220-5427
10,MC,2,11,mort,mdg2,202428-1220-5427
10,LP,3,56,mort,mdg2,202428-1220-5427
10,LY,4,4,mort,mdg2,202428-1220-5427
10,MH,5,0,mort,mdg2,202428-1220-5427
10,DY,6,0,mort,mdg2,202428-1220-5427
10,DR,7,0,mort,mdg2,202428-1220-5427
10,BK,8,100,mort,mdg2,202428-1220-5427
10,SC,9,0,mort,mdg2,202428-1220-5427
10,SP,10,79,mort,mdg2,202428-1220-5427
10,LB,11,4,mort,mdg2,202428-1220-5427
10,DO,12,0,mort,mdg2,202428-1220-5427
10,LR,13,0,mort,mdg2,202428-1220-5427
10,WH,14,21,mort,mdg2,202428-1220-5427
10,A1,15,65,mort,mdg2,202428-1220-5427
10,MY,16,0,mort,mdg2,202428-1220-5427
10,LO,17,0,mort,mdg2,202428-1220-5427
10,SR,18,1,mort,mdg2,202428-1220-5427
10,DB,19,0,mort,mdg2,202428-1220-5427
10,SY,20,0,mort,mdg2,202428-1220-5427
10,MO,21,0,mort,mdg2,202428-1220-5427
10,SG,22,0,mort,mdg2,202428-1220-5427
10,DG,23,0,mort,mdg2,202428-1220-5427
10,LC,24,1,mort,mdg2,202428-1220-5427
10,DH,25,0,mort,mdg2,202428-1220-5427
10,SO,26,0,mort,mdg2,202428-1220-5427
10,SB,27,0,mort,mdg2,202428-1220-5427
10,LH,28,0,mort,mdg2,202428-1220-5427
10,DP,29,87,mort,mdg2,202428-1220-5427
10,A2,30,61,mort,mdg2,202428-1220-5427
10,DC,31,0,mort,mdg2,202428-1220-5427
10,LG,32,0,mort,mdg2,202428-1220-5427
10,SH,33,2,mort,mdg2,202428-1220-5427
10,MG,34,0,mort,mdg2,202428-1220-5427
10,MR,35,0,mort,mdg2,202428-1220-5427
10,MP,36,65,mort,mdg2,202428-1220-5427
10,A3,37,26,mort,mdg2,202428-1220-5427
11,SP,1,0,épices,mdg2,202428-1220-5427
11,DO,2,72,épices,mdg2,202428-1220-5427
11,WH,3,1,épices,mdg2,202428-1220-5427
11,DP,4,0,épices,mdg2,202428-1220-5427
11,MP,5,1,épices,mdg2,202428-1220-5427
11,LC,6,0,épices,mdg2,202428-1220-5427
11,DC,7,1,épices,mdg2,202428-1220-5427
11,SH,8,67,épices,mdg2,202428-1220-5427
11,MG,9,66,épices,mdg2,202428-1220-5427
11,DG,10,53,épices,mdg2,202428-1220-5427
11,MB,11,24,épices,mdg2,202428-1220-5427
11,LY,12,58,épices,mdg2,202428-1220-5427
11,A3,13,3,épices,mdg2,202428-1220-5427
11,MH,14,55,épices,mdg2,202428-1220-5427
11,DH,15,61,épices,mdg2,202428-1220-5427
11,DR,16,0,épices,mdg2,202428-1220-5427
11,LH,17,62,épices,mdg2,202428-1220-5427
11,MC,18,20,épices,mdg2,202428-1220-5427
11,MR,19,31,épices,mdg2,202428-1220-5427
11,SR,20,25,épices,mdg2,202428-1220-5427
11,LB,21,27,épices,mdg2,202428-1220-5427
11,BK,22,0,épices,mdg2,202428-1220-5427
11,MY,23,62,épices,mdg2,202428-1220-5427
11,LR,24,0,épices,mdg2,202428-1220-5427
11,A2,25,0,épices,mdg2,202428-1220-5427
11,SY,26,100,épices,mdg2,202428-1220-5427
11,LP,27,0,épices,mdg2,202428-1220-5427
11,DY,28,63,épices,mdg2,202428-1220-5427
11,SG,29,63,épices,mdg2,202428-1220-5427
11,LO,30,68,épices,mdg2,202428-1220-5427
11,DB,31,3,épices,mdg2,202428-1220-5427
11,SO,32,74,épices,mdg2,202428-1220-5427
11,MO,33,56,épices,mdg2,202428-1220-5427
11,SB,34,0,épices,mdg2,202428-1220-5427
11,SC,35,0,épices,mdg2,202428-1220-5427
11,A1,36,0,épices,mdg2,202428-1220-5427
11,LG,37,0,épices,mdg2,202428-1220-5427
12,A2,1,12,sécheresse,mdg2,202428-1220-5427
12,LH,2,58,sécheresse,mdg2,202428-1220-5427
12,MB,3,74,sécheresse,mdg2,202428-1220-5427
12,LP,4,3,sécheresse,mdg2,202428-1220-5427
12,SB,5,99,sécheresse,mdg2,202428-1220-5427
12,LO,6,12,sécheresse,mdg2,202428-1220-5427
12,DH,7,1,sécheresse,mdg2,202428-1220-5427
12,LC,8,2,sécheresse,mdg2,202428-1220-5427
12,MG,9,75,sécheresse,mdg2,202428-1220-5427
12,DP,10,11,sécheresse,mdg2,202428-1220-5427
12,MH,11,10,sécheresse,mdg2,202428-1220-5427
12,SH,12,19,sécheresse,mdg2,202428-1220-5427
12,LR,13,68,sécheresse,mdg2,202428-1220-5427
12,LB,14,74,sécheresse,mdg2,202428-1220-5427
12,SP,15,23,sécheresse,mdg2,202428-1220-5427
12,SO,16,0,sécheresse,mdg2,202428-1220-5427
12,SG,17,6,sécheresse,mdg2,202428-1220-5427
12,WH,18,100,sécheresse,mdg2,202428-1220-5427
12,DB,19,68,sécheresse,mdg2,202428-1220-5427
12,MO,20,35,sécheresse,mdg2,202428-1220-5427
12,LY,21,7,sécheresse,mdg2,202428-1220-5427
12,DC,22,2,sécheresse,mdg2,202428-1220-5427
12,A3,23,100,sécheresse,mdg2,202428-1220-5427
12,A1,24,26,sécheresse,mdg2,202428-1220-5427
12,DR,25,1,sécheresse,mdg2,202428-1220-5427
12,MC,26,2,sécheresse,mdg2,202428-1220-5427
12,DG,27,24,sécheresse,mdg2,202428-1220-5427
12,MR,28,30,sécheresse,mdg2,202428-1220-5427
12,MY,29,21,sécheresse,mdg2,202428-1220-5427
12,SC,30,60,sécheresse,mdg2,202428-1220-5427
12,DO,31,63,sécheresse,mdg2,202428-1220-5427
12,SY,32,5,sécheresse,mdg2,202428-1220-5427
12,MP,33,0,sécheresse,mdg2,202428-1220-5427
12,SR,34,100,sécheresse,mdg2,202428-1220-5427
12,LG,35,60,sécheresse,mdg2,202428-1220-5427
12,DY,36,0,sécheresse,mdg2,202428-1220-5427
12,BK,37,1,sécheresse,mdg2,202428-1220-5427
13,DP,1,1,vie,mdg2,202428-1220-5427
13,MC,2,4,vie,mdg2,202428-1220-5427
13,LH,3,22,vie,mdg2,202428-1220-5427
13,BK,4,0,vie,mdg2,202428-1220-5427
13,SC,5,71,vie,mdg2,202428-1220-5427
13,DC,6,53,vie,mdg2,202428-1220-5427
13,LB,7,54,vie,mdg2,202428-1220-5427
13,LG,8,59,vie,mdg2,202428-1220-5427
13,SO,9,17,vie,mdg2,202428-1220-5427
13,WH,10,70,vie,mdg2,202428-1220-5427
13,MP,11,0,vie,mdg2,202428-1220-5427
13,A1,12,2,vie,mdg2,202428-1220-5427
13,SP,13,0,vie,mdg2,202428-1220-5427
13,DO,14,55,vie,mdg2,202428-1220-5427
13,A2,15,0,vie,mdg2,202428-1220-5427
13,MH,16,26,vie,mdg2,202428-1220-5427
13,DH,17,98,vie,mdg2,202428-1220-5427
13,LR,18,25,vie,mdg2,202428-1220-5427
13,SR,19,64,vie,mdg2,202428-1220-5427
13,MR,20,69,vie,mdg2,202428-1220-5427
13,SB,21,80,vie,mdg2,202428-1220-5427
13,LC,22,74,vie,mdg2,202428-1220-5427
13,A3,23,68,vie,mdg2,202428-1220-5427
13,DR,24,13,vie,mdg2,202428-1220-5427
13,LP,25,29,vie,mdg2,202428-1220-5427
13,MG,26,89,vie,mdg2,202428-1220-5427
13,SG,27,97,vie,mdg2,202428-1220-5427
13,MO,28,63,vie,mdg2,202428-1220-5427
13,MY,29,58,vie,mdg2,202428-1220-5427
13,SY,30,88,vie,mdg2,202428-1220-5427
13,LY,31,61,vie,mdg2,202428-1220-5427
13,DG,32,100,vie,mdg2,202428-1220-5427
13,DB,33,64,vie,mdg2,202428-1220-5427
13,LO,34,75,vie,mdg2,202428-1220-5427
13,MB,35,84,vie,mdg2,202428-1220-5427
13,DY,36,11,vie,mdg2,202428-1220-5427
13,SH,37,86,vie,mdg2,202428-1220-5427
14,SP,1,0,mangue,mdg2,202428-1220-5427
14,A1,2,0,mangue,mdg2,202428-1220-5427
14,LO,3,70,mangue,mdg2,202428-1220-5427
14,DR,4,0,mangue,mdg2,202428-1220-5427
14,MC,5,0,mangue,mdg2,202428-1220-5427
14,LP,6,0,mangue,mdg2,202428-1220-5427
14,A2,7,2,mangue,mdg2,202428-1220-5427
14,DH,8,22,mangue,mdg2,202428-1220-5427
14,LH,9,63,mangue,mdg2,202428-1220-5427
14,DP,10,0,mangue,mdg2,202428-1220-5427
14,SR,11,0,mangue,mdg2,202428-1220-5427
14,DG,12,54,mangue,mdg2,202428-1220-5427
14,SY,13,100,mangue,mdg2,202428-1220-5427
14,SG,14,0,mangue,mdg2,202428-1220-5427
14,SO,15,76,mangue,mdg2,202428-1220-5427
14,DY,16,59,mangue,mdg2,202428-1220-5427
14,DB,17,0,mangue,mdg2,202428-1220-5427
14,MR,18,58,mangue,mdg2,202428-1220-5427
14,A3,19,0,mangue,mdg2,202428-1220-5427
14,LR,20,0,mangue,mdg2,202428-1220-5427
14,LB,21,0,mangue,mdg2,202428-1220-5427
14,LC,22,0,mangue,mdg2,202428-1220-5427
14,MH,23,43,mangue,mdg2,202428-1220-5427
14,DO,24,65,mangue,mdg2,202428-1220-5427
14,SH,25,62,mangue,mdg2,202428-1220-5427
14,SC,26,7,mangue,mdg2,202428-1220-5427
14,MO,27,69,mangue,mdg2,202428-1220-5427
14,MP,28,0,mangue,mdg2,202428-1220-5427
14,LG,29,0,mangue,mdg2,202428-1220-5427
14,DC,30,0,mangue,mdg2,202428-1220-5427
14,LY,31,75,mangue,mdg2,202428-1220-5427
14,MY,32,74,mangue,mdg2,202428-1220-5427
14,MB,33,0,mangue,mdg2,202428-1220-5427
14,WH,34,0,mangue,mdg2,202428-1220-5427
14,MG,35,0,mangue,mdg2,202428-1220-5427
14,SB,36,0,mangue,mdg2,202428-1220-5427
14,BK,37,3,mangue,mdg2,202428-1220-5427
15,MP,1,68,malade,mdg2,202428-1220-5427
15,MY,2,0,malade,mdg2,202428-1220-5427
15,MC,3,0,malade,mdg2,202428-1220-5427
15,DG,4,0,malade,mdg2,202428-1220-5427
15,SO,5,0,malade,mdg2,202428-1220-5427
15,MO,6,10,malade,mdg2,202428-1220-5427
15,LH,7,0,malade,mdg2,202428-1220-5427
15,BK,8,83,malade,mdg2,202428-1220-5427
15,A3,9,35,malade,mdg2,202428-1220-5427
15,A1,10,84,malade,mdg2,202428-1220-5427
15,WH,11,1,malade,mdg2,202428-1220-5427
15,SC,12,0,malade,mdg2,202428-1220-5427
15,LR,13,1,malade,mdg2,202428-1220-5427
15,LP,14,63,malade,mdg2,202428-1220-5427
15,DO,15,0,malade,mdg2,202428-1220-5427
15,DC,16,0,malade,mdg2,202428-1220-5427
15,DH,17,0,malade,mdg2,202428-1220-5427
15,SP,18,72,malade,mdg2,202428-1220-5427
15,MG,19,0,malade,mdg2,202428-1220-5427
15,MH,20,0,malade,mdg2,202428-1220-5427
15,LY,21,0,malade,mdg2,202428-1220-5427
15,DR,22,0,malade,mdg2,202428-1220-5427
15,SR,23,0,malade,mdg2,202428-1220-5427
15,MB,24,0,malade,mdg2,202428-1220-5427
15,LB,25,33,malade,mdg2,202428-1220-5427
15,DB,26,21,malade,mdg2,202428-1220-5427
15,LO,27,0,malade,mdg2,202428-1220-5427
15,DP,28,100,malade,mdg2,202428-1220-5427
15,A2,29,70,malade,mdg2,202428-1220-5427
15,LG,30,0,malade,mdg2,202428-1220-5427
15,LC,31,0,malade,mdg2,202428-1220-5427
15,DY,32,0,malade,mdg2,202428-1220-5427
15,MR,33,0,malade,mdg2,202428-1220-5427
15,SG,34,0,malade,mdg2,202428-1220-5427
15,SB,35,0,malade,mdg2,202428-1220-5427
15,SH,36,0,malade,mdg2,202428-1220-5427
15,SY,37,0,malade,mdg2,202428-1220-5427
16,MY,1,53,justice,mdg2,202428-1220-5427
16,WH,2,100,justice,mdg2,202428-1220-5427
16,MC,3,60,justice,mdg2,202428-1220-5427
16,SO,4,71,justice,mdg2,202428-1220-5427
16,A2,5,0,justice,mdg2,202428-1220-5427
16,MR,6,33,justice,mdg2,202428-1220-5427
16,LB,7,56,justice,mdg2,202428-1220-5427
16,A1,8,0,justice,mdg2,202428-1220-5427
16,SH,9,26,justice,mdg2,202428-1220-5427
16,SC,10,20,justice,mdg2,202428-1220-5427
16,LP,11,18,justice,mdg2,202428-1220-5427
16,SR,12,34,justice,mdg2,202428-1220-5427
16,DP,13,15,justice,mdg2,202428-1220-5427
16,LY,14,59,justice,mdg2,202428-1220-5427
16,MG,15,68,justice,mdg2,202428-1220-5427
16,MO,16,81,justice,mdg2,202428-1220-5427
16,DG,17,65,justice,mdg2,202428-1220-5427
16,MP,18,0,justice,mdg2,202428-1220-5427
16,MH,19,58,justice,mdg2,202428-1220-5427
16,A3,20,100,justice,mdg2,202428-1220-5427
16,SP,21,0,justice,mdg2,202428-1220-5427
16,DC,22,32,justice,mdg2,202428-1220-5427
16,SB,23,100,justice,mdg2,202428-1220-5427
16,LG,24,62,justice,mdg2,202428-1220-5427
16,DY,25,14,justice,mdg2,202428-1220-5427
16,LR,26,74,justice,mdg2,202428-1220-5427
16,LC,27,64,justice,mdg2,202428-1220-5427
16,MB,28,35,justice,mdg2,202428-1220-5427
16,SY,29,0,justice,mdg2,202428-1220-5427
16,DB,30,59,justice,mdg2,202428-1220-5427
16,SG,31,54,justice,mdg2,202428-1220-5427
16,DR,32,75,justice,mdg2,202428-1220-5427
16,DH,33,34,justice,mdg2,202428-1220-5427
16,LO,34,75,justice,mdg2,202428-1220-5427
16,LH,35,20,justice,mdg2,202428-1220-5427
16,DO,36,13,justice,mdg2,202428-1220-5427
16,BK,37,0,justice,mdg2,202428-1220-5427
1,LG,1,0,vie,mdg2,202428-1310-23247
1,SR,2,1,vie,mdg2,202428-1310-23247
1,DC,3,100,vie,mdg2,202428-1310-23247
1,MY,4,0,vie,mdg2,202428-1310-23247
1,DY,5,0,vie,mdg2,202428-1310-23247
1,DO,6,0,vie,mdg2,202428-1310-23247
1,LH,7,100,vie,mdg2,202428-1310-23247
1,WH,8,6,vie,mdg2,202428-1310-23247
1,MP,9,65,vie,mdg2,202428-1310-23247
1,SO,10,28,vie,mdg2,202428-1310-23247
1,DP,11,71,vie,mdg2,202428-1310-23247
1,MR,12,24,vie,mdg2,202428-1310-23247
1,BK,13,1,vie,mdg2,202428-1310-23247
1,SC,14,66,vie,mdg2,202428-1310-23247
1,SP,15,27,vie,mdg2,202428-1310-23247
1,MO,16,24,vie,mdg2,202428-1310-23247
1,A2,17,69,vie,mdg2,202428-1310-23247
1,DB,18,25,vie,mdg2,202428-1310-23247
1,LO,19,74,vie,mdg2,202428-1310-23247
1,SB,20,25,vie,mdg2,202428-1310-23247
1,LC,21,25,vie,mdg2,202428-1310-23247
1,SY,22,73,vie,mdg2,202428-1310-23247
1,DG,23,0,vie,mdg2,202428-1310-23247
1,MH,24,0,vie,mdg2,202428-1310-23247
1,MG,25,100,vie,mdg2,202428-1310-23247
1,LB,26,100,vie,mdg2,202428-1310-23247
1,LR,27,7,vie,mdg2,202428-1310-23247
1,SG,28,74,vie,mdg2,202428-1310-23247
1,LY,29,26,vie,mdg2,202428-1310-23247
1,A1,30,75,vie,mdg2,202428-1310-23247
1,MC,31,68,vie,mdg2,202428-1310-23247
1,SH,32,93,vie,mdg2,202428-1310-23247
1,DR,33,9,vie,mdg2,202428-1310-23247
1,DH,34,5,vie,mdg2,202428-1310-23247
1,LP,35,23,vie,mdg2,202428-1310-23247
1,MB,36,97,vie,mdg2,202428-1310-23247
1,A3,37,87,vie,mdg2,202428-1310-23247
2,A1,1,23,mangue,mdg2,202428-1310-23247
2,MG,2,77,mangue,mdg2,202428-1310-23247
2,MB,3,71,mangue,mdg2,202428-1310-23247
2,SY,4,14,mangue,mdg2,202428-1310-23247
2,WH,5,77,mangue,mdg2,202428-1310-23247
2,MY,6,5,mangue,mdg2,202428-1310-23247
2,LH,7,0,mangue,mdg2,202428-1310-23247
2,LY,8,30,mangue,mdg2,202428-1310-23247
2,LP,9,35,mangue,mdg2,202428-1310-23247
2,DB,10,71,mangue,mdg2,202428-1310-23247
2,SG,11,83,mangue,mdg2,202428-1310-23247
2,MO,12,17,mangue,mdg2,202428-1310-23247
2,LB,13,77,mangue,mdg2,202428-1310-23247
2,DH,14,26,mangue,mdg2,202428-1310-23247
2,MC,15,80,mangue,mdg2,202428-1310-23247
2,A3,16,83,mangue,mdg2,202428-1310-23247
2,SH,17,72,mangue,mdg2,202428-1310-23247
2,SP,18,1,mangue,mdg2,202428-1310-23247
2,DY,19,17,mangue,mdg2,202428-1310-23247
2,MR,20,22,mangue,mdg2,202428-1310-23247
2,DO,21,17,mangue,mdg2,202428-1310-23247
2,LC,22,83,mangue,mdg2,202428-1310-23247
2,A2,23,17,mangue,mdg2,202428-1310-23247
2,BK,24,8,mangue,mdg2,202428-1310-23247
2,SC,25,80,mangue,mdg2,202428-1310-23247
2,SB,26,75,mangue,mdg2,202428-1310-23247
2,LR,27,21,mangue,mdg2,202428-1310-23247
2,MH,28,17,mangue,mdg2,202428-1310-23247
2,SO,29,23,mangue,mdg2,202428-1310-23247
2,LO,30,14,mangue,mdg2,202428-1310-23247
2,SR,31,8,mangue,mdg2,202428-1310-23247
2,DG,32,76,mangue,mdg2,202428-1310-23247
2,DC,33,79,mangue,mdg2,202428-1310-23247
2,LG,34,13,mangue,mdg2,202428-1310-23247
2,DP,35,16,mangue,mdg2,202428-1310-23247
2,DR,36,23,mangue,mdg2,202428-1310-23247
2,MP,37,12,mangue,mdg2,202428-1310-23247
3,DH,1,73,épices,mdg2,202428-1310-23247
3,SG,2,19,épices,mdg2,202428-1310-23247
3,MB,3,14,épices,mdg2,202428-1310-23247
3,LY,4,81,épices,mdg2,202428-1310-23247
3,DP,5,23,épices,mdg2,202428-1310-23247
3,MH,6,22,épices,mdg2,202428-1310-23247
3,LH,7,22,épices,mdg2,202428-1310-23247
3,LB,8,0,épices,mdg2,202428-1310-23247
3,LG,9,0,épices,mdg2,202428-1310-23247
3,DC,10,80,épices,mdg2,202428-1310-23247
3,A2,11,12,épices,mdg2,202428-1310-23247
3,SP,12,84,épices,mdg2,202428-1310-23247
3,SY,13,100,épices,mdg2,202428-1310-23247
3,BK,14,100,épices,mdg2,202428-1310-23247
3,LR,15,10,épices,mdg2,202428-1310-23247
3,DO,16,100,épices,mdg2,202428-1310-23247
3,MO,17,11,épices,mdg2,202428-1310-23247
3,MG,18,5,épices,mdg2,202428-1310-23247
3,SR,19,0,épices,mdg2,202428-1310-23247
3,LC,20,0,épices,mdg2,202428-1310-23247
3,MC,21,0,épices,mdg2,202428-1310-23247
3,SO,22,99,épices,mdg2,202428-1310-23247
3,A1,23,100,épices,mdg2,202428-1310-23247
3,A3,24,5,épices,mdg2,202428-1310-23247
3,WH,25,5,épices,mdg2,202428-1310-23247
3,LO,26,8,épices,mdg2,202428-1310-23247
3,DB,27,4,épices,mdg2,202428-1310-23247
3,SH,28,0,épices,mdg2,202428-1310-23247
3,MY,29,0,épices,mdg2,202428-1310-23247
3,DG,30,0,épices,mdg2,202428-1310-23247
3,MP,31,0,épices,mdg2,202428-1310-23247
3,LP,32,8,épices,mdg2,202428-1310-23247
3,DY,33,100,épices,mdg2,202428-1310-23247
3,SC,34,4,épices,mdg2,202428-1310-23247
3,MR,35,18,épices,mdg2,202428-1310-23247
3,SB,36,14,épices,mdg2,202428-1310-23247
3,DR,37,77,épices,mdg2,202428-1310-23247
4,A2,1,88,en bonne santé,mdg2,202428-1310-23247
4,A3,2,86,en bonne santé,mdg2,202428-1310-23247
4,LG,3,17,en bonne santé,mdg2,202428-1310-23247
4,MP,4,7,en bonne santé,mdg2,202428-1310-23247
4,SC,5,100,en bonne santé,mdg2,202428-1310-23247
4,DR,6,0,en bonne santé,mdg2,202428-1310-23247
4,DC,7,100,en bonne santé,mdg2,202428-1310-23247
4,DH,8,9,en bonne santé,mdg2,202428-1310-23247
4,LH,9,85,en bonne santé,mdg2,202428-1310-23247
4,SY,10,0,en bonne santé,mdg2,202428-1310-23247
4,LY,11,6,en bonne santé,mdg2,202428-1310-23247
4,A1,12,10,en bonne santé,mdg2,202428-1310-23247
4,LP,13,10,en bonne santé,mdg2,202428-1310-23247
4,DO,14,9,en bonne santé,mdg2,202428-1310-23247
4,SO,15,1,en bonne santé,mdg2,202428-1310-23247
4,MR,16,18,en bonne santé,mdg2,202428-1310-23247
4,MC,17,63,en bonne santé,mdg2,202428-1310-23247
4,LC,18,62,en bonne santé,mdg2,202428-1310-23247
4,MB,19,54,en bonne santé,mdg2,202428-1310-23247
4,SH,20,0,en bonne santé,mdg2,202428-1310-23247
4,DB,21,99,en bonne santé,mdg2,202428-1310-23247
4,BK,22,2,en bonne santé,mdg2,202428-1310-23247
4,SG,23,100,en bonne santé,mdg2,202428-1310-23247
4,LO,24,0,en bonne santé,mdg2,202428-1310-23247
4,DY,25,21,en bonne santé,mdg2,202428-1310-23247
4,DG,26,73,en bonne santé,mdg2,202428-1310-23247
4,MY,27,9,en bonne santé,mdg2,202428-1310-23247
4,SB,28,100,en bonne santé,mdg2,202428-1310-23247
4,WH,29,100,en bonne santé,mdg2,202428-1310-23247
4,LB,30,100,en bonne santé,mdg2,202428-1310-23247
4,SR,31,100,en bonne santé,mdg2,202428-1310-23247
4,MG,32,100,en bonne santé,mdg2,202428-1310-23247
4,LR,33,100,en bonne santé,mdg2,202428-1310-23247
4,MO,34,0,en bonne santé,mdg2,202428-1310-23247
4,MH,35,5,en bonne santé,mdg2,202428-1310-23247
4,SP,36,6,en bonne santé,mdg2,202428-1310-23247
4,DP,37,15,en bonne santé,mdg2,202428-1310-23247
5,MH,1,14,malade,mdg2,202428-1310-23247
5,DR,2,74,malade,mdg2,202428-1310-23247
5,A2,3,99,malade,mdg2,202428-1310-23247
5,DO,4,5,malade,mdg2,202428-1310-23247
5,LH,5,20,malade,mdg2,202428-1310-23247
5,MO,6,11,malade,mdg2,202428-1310-23247
5,MC,7,10,malade,mdg2,202428-1310-23247
5,MG,8,1,malade,mdg2,202428-1310-23247
5,SR,9,90,malade,mdg2,202428-1310-23247
5,MB,10,0,malade,mdg2,202428-1310-23247
5,LP,11,100,malade,mdg2,202428-1310-23247
5,LR,12,100,malade,mdg2,202428-1310-23247
5,LY,13,75,malade,mdg2,202428-1310-23247
5,MY,14,70,malade,mdg2,202428-1310-23247
5,LC,15,73,malade,mdg2,202428-1310-23247
5,A3,16,31,malade,mdg2,202428-1310-23247
5,A1,17,91,malade,mdg2,202428-1310-23247
5,SO,18,26,malade,mdg2,202428-1310-23247
5,MR,19,25,malade,mdg2,202428-1310-23247
5,DG,20,33,malade,mdg2,202428-1310-23247
5,LB,21,35,malade,mdg2,202428-1310-23247
5,SY,22,67,malade,mdg2,202428-1310-23247
5,SB,23,26,malade,mdg2,202428-1310-23247
5,WH,24,0,malade,mdg2,202428-1310-23247
5,LO,25,17,malade,mdg2,202428-1310-23247
5,SH,26,73,malade,mdg2,202428-1310-23247
5,SP,27,6,malade,mdg2,202428-1310-23247
5,DY,28,18,malade,mdg2,202428-1310-23247
5,MP,29,0,malade,mdg2,202428-1310-23247
5,SC,30,17,malade,mdg2,202428-1310-23247
5,DP,31,16,malade,mdg2,202428-1310-23247
5,LG,32,17,malade,mdg2,202428-1310-23247
5,DB,33,5,malade,mdg2,202428-1310-23247
5,DH,34,69,malade,mdg2,202428-1310-23247
5,BK,35,100,malade,mdg2,202428-1310-23247
5,SG,36,10,malade,mdg2,202428-1310-23247
5,DC,37,0,malade,mdg2,202428-1310-23247
6,MY,1,0,amour,mdg2,202428-1310-23247
6,DH,2,0,amour,mdg2,202428-1310-23247
6,SH,3,0,amour,mdg2,202428-1310-23247
6,A1,4,3,amour,mdg2,202428-1310-23247
6,DR,5,86,amour,mdg2,202428-1310-23247
6,DG,6,14,amour,mdg2,202428-1310-23247
6,DO,7,5,amour,mdg2,202428-1310-23247
6,MO,8,81,amour,mdg2,202428-1310-23247
6,WH,9,100,amour,mdg2,202428-1310-23247
6,DP,10,6,amour,mdg2,202428-1310-23247
6,BK,11,0,amour,mdg2,202428-1310-23247
6,SO,12,0,amour,mdg2,202428-1310-23247
6,LH,13,91,amour,mdg2,202428-1310-23247
6,DY,14,2,amour,mdg2,202428-1310-23247
6,SY,15,15,amour,mdg2,202428-1310-23247
6,LG,16,18,amour,mdg2,202428-1310-23247
6,MC,17,29,amour,mdg2,202428-1310-23247
6,MB,18,26,amour,mdg2,202428-1310-23247
6,SR,19,93,amour,mdg2,202428-1310-23247
6,LY,20,32,amour,mdg2,202428-1310-23247
6,SB,21,21,amour,mdg2,202428-1310-23247
6,MH,22,10,amour,mdg2,202428-1310-23247
6,LC,23,2,amour,mdg2,202428-1310-23247
6,DC,24,10,amour,mdg2,202428-1310-23247
6,MG,25,13,amour,mdg2,202428-1310-23247
6,A3,26,96,amour,mdg2,202428-1310-23247
6,SG,27,0,amour,mdg2,202428-1310-23247
6,SC,28,16,amour,mdg2,202428-1310-23247
6,SP,29,18,amour,mdg2,202428-1310-23247
6,MR,30,80,amour,mdg2,202428-1310-23247
6,MP,31,13,amour,mdg2,202428-1310-23247
6,LB,32,24,amour,mdg2,202428-1310-23247
6,LO,33,85,amour,mdg2,202428-1310-23247
6,DB,34,0,amour,mdg2,202428-1310-23247
6,LP,35,0,amour,mdg2,202428-1310-23247
6,A2,36,8,amour,mdg2,202428-1310-23247
6,LR,37,100,amour,mdg2,202428-1310-23247
7,LB,1,12,banane,mdg2,202428-1310-23247
7,MH,2,10,banane,mdg2,202428-1310-23247
