firstConceptsSet,trialidx,blockidx,answer,color,concept,ID,idx
"",26,8,0,"SP","peace","20231122-2034-ABS-5qz2wwoo",285
"",27,8,44,"DH","peace","20231122-2034-ABS-5qz2wwoo",286
"",28,8,22.999999999999996,"MC","peace","20231122-2034-ABS-5qz2wwoo",287
"",29,8,0,"DP","peace","20231122-2034-ABS-5qz2wwoo",288
"",30,8,28.999999999999996,"A2","peace","20231122-2034-ABS-5qz2wwoo",289
"",31,8,50,"MH","peace","20231122-2034-ABS-5qz2wwoo",290
"",32,8,0,"MR","peace","20231122-2034-ABS-5qz2wwoo",291
"",33,8,43,"LO","peace","20231122-2034-ABS-5qz2wwoo",292
"",34,8,52,"LC","peace","20231122-2034-ABS-5qz2wwoo",293
"",35,8,37,"DC","peace","20231122-2034-ABS-5qz2wwoo",294
"",36,8,0,"BK","peace","20231122-2034-ABS-5qz2wwoo",295
"",37,8,44,"SG","peace","20231122-2034-ABS-5qz2wwoo",296
"concrete",1,1,0,"MH","safety","20231122-2048-CON-gdlykiyh",1
"concrete",2,1,47,"SB","safety","20231122-2048-CON-gdlykiyh",2
"concrete",3,1,42,"LC","safety","20231122-2048-CON-gdlykiyh",3
"concrete",4,1,55.99999999999999,"MG","safety","20231122-2048-CON-gdlykiyh",4
"concrete",5,1,45,"LP","safety","20231122-2048-CON-gdlykiyh",5
"concrete",6,1,93,"LB","safety","20231122-2048-CON-gdlykiyh",6
"concrete",7,1,5,"SR","safety","20231122-2048-CON-gdlykiyh",7
"concrete",8,1,65,"SY","safety","20231122-2048-CON-gdlykiyh",8
"concrete",9,1,40.99999999999999,"SP","safety","20231122-2048-CON-gdlykiyh",9
"concrete",10,1,55,"MO","safety","20231122-2048-CON-gdlykiyh",10
"concrete",11,1,55.99999999999999,"DB","safety","20231122-2048-CON-gdlykiyh",11
"concrete",12,1,43,"A2","safety","20231122-2048-CON-gdlykiyh",12
"concrete",13,1,57,"DG","safety","20231122-2048-CON-gdlykiyh",13
"concrete",14,1,44,"LG","safety","20231122-2048-CON-gdlykiyh",14
"concrete",15,1,54,"MY","safety","20231122-2048-CON-gdlykiyh",15
"concrete",16,1,57,"SC","safety","20231122-2048-CON-gdlykiyh",16
"concrete",17,1,44,"DO","safety","20231122-2048-CON-gdlykiyh",17
"concrete",18,1,57,"A3","safety","20231122-2048-CON-gdlykiyh",18
"concrete",19,1,55.99999999999999,"DC","safety","20231122-2048-CON-gdlykiyh",19
"concrete",20,1,60.99999999999999,"LH","safety","20231122-2048-CON-gdlykiyh",20
"concrete",21,1,54,"SO","safety","20231122-2048-CON-gdlykiyh",21
"concrete",22,1,57.99999999999999,"LO","safety","20231122-2048-CON-gdlykiyh",22
"concrete",23,1,59,"SG","safety","20231122-2048-CON-gdlykiyh",23
"concrete",24,1,44,"DY","safety","20231122-2048-CON-gdlykiyh",24
"concrete",25,1,40.99999999999999,"DP","safety","20231122-2048-CON-gdlykiyh",25
"concrete",26,1,55,"SH","safety","20231122-2048-CON-gdlykiyh",26
"concrete",27,1,52.99999999999999,"DH","safety","20231122-2048-CON-gdlykiyh",27
"concrete",28,1,45,"DR","safety","20231122-2048-CON-gdlykiyh",28
"concrete",29,1,55.99999999999999,"MB","safety","20231122-2048-CON-gdlykiyh",29
"concrete",30,1,42,"BK","safety","20231122-2048-CON-gdlykiyh",30
"concrete",31,1,55.99999999999999,"WH","safety","20231122-2048-CON-gdlykiyh",31
"concrete",32,1,45.99999999999999,"A1","safety","20231122-2048-CON-gdlykiyh",32
"concrete",33,1,40.99999999999999,"MR","safety","20231122-2048-CON-gdlykiyh",33
"concrete",34,1,54,"LY","safety","20231122-2048-CON-gdlykiyh",34
"concrete",35,1,55.99999999999999,"LR","safety","20231122-2048-CON-gdlykiyh",35
"concrete",36,1,43,"MP","safety","20231122-2048-CON-gdlykiyh",36
"concrete",37,1,52.99999999999999,"MC","safety","20231122-2048-CON-gdlykiyh",37
"concrete",1,2,40.99999999999999,"MH","angry","20231122-2048-CON-gdlykiyh",38
"concrete",2,2,44,"SB","angry","20231122-2048-CON-gdlykiyh",39
"concrete",3,2,45.99999999999999,"LC","angry","20231122-2048-CON-gdlykiyh",40
"concrete",4,2,57.99999999999999,"MG","angry","20231122-2048-CON-gdlykiyh",41
"concrete",5,2,45.99999999999999,"LP","angry","20231122-2048-CON-gdlykiyh",42
"concrete",6,2,40.99999999999999,"LB","angry","20231122-2048-CON-gdlykiyh",43
"concrete",7,2,55.99999999999999,"SR","angry","20231122-2048-CON-gdlykiyh",44
"concrete",8,2,45,"SY","angry","20231122-2048-CON-gdlykiyh",45
"concrete",9,2,55,"SP","angry","20231122-2048-CON-gdlykiyh",46
"concrete",10,2,43,"MO","angry","20231122-2048-CON-gdlykiyh",47
"concrete",11,2,44,"DB","angry","20231122-2048-CON-gdlykiyh",48
"concrete",12,2,55,"A2","angry","20231122-2048-CON-gdlykiyh",49
"concrete",13,2,55.99999999999999,"DG","angry","20231122-2048-CON-gdlykiyh",50
"concrete",14,2,45.99999999999999,"LG","angry","20231122-2048-CON-gdlykiyh",51
"concrete",15,2,45,"MY","angry","20231122-2048-CON-gdlykiyh",52
"concrete",16,2,43,"SC","angry","20231122-2048-CON-gdlykiyh",53
"concrete",17,2,38,"DO","angry","20231122-2048-CON-gdlykiyh",54
"concrete",18,2,39,"A3","angry","20231122-2048-CON-gdlykiyh",55
"concrete",19,2,43,"DC","angry","20231122-2048-CON-gdlykiyh",56
"concrete",20,2,45.99999999999999,"LH","angry","20231122-2048-CON-gdlykiyh",57
"concrete",21,2,44,"SO","angry","20231122-2048-CON-gdlykiyh",58
"concrete",22,2,45.99999999999999,"LO","angry","20231122-2048-CON-gdlykiyh",59
"concrete",23,2,43,"SG","angry","20231122-2048-CON-gdlykiyh",60
"concrete",24,2,52.99999999999999,"DY","angry","20231122-2048-CON-gdlykiyh",61
"concrete",25,2,65,"DP","angry","20231122-2048-CON-gdlykiyh",62
"concrete",26,2,44,"SH","angry","20231122-2048-CON-gdlykiyh",63
"concrete",27,2,55,"DH","angry","20231122-2048-CON-gdlykiyh",64
"concrete",28,2,66,"DR","angry","20231122-2048-CON-gdlykiyh",65
"concrete",29,2,37,"MB","angry","20231122-2048-CON-gdlykiyh",66
"concrete",30,2,61.99999999999999,"BK","angry","20231122-2048-CON-gdlykiyh",67
"concrete",31,2,40.99999999999999,"WH","angry","20231122-2048-CON-gdlykiyh",68
"concrete",32,2,61.99999999999999,"A1","angry","20231122-2048-CON-gdlykiyh",69
"concrete",33,2,33,"MR","angry","20231122-2048-CON-gdlykiyh",70
"concrete",34,2,38,"LY","angry","20231122-2048-CON-gdlykiyh",71
"concrete",35,2,39,"LR","angry","20231122-2048-CON-gdlykiyh",72
"concrete",36,2,55.99999999999999,"MP","angry","20231122-2048-CON-gdlykiyh",73
"concrete",37,2,42,"MC","angry","20231122-2048-CON-gdlykiyh",74
"concrete",1,3,17,"MH","sandstorm","20231122-2048-CON-gdlykiyh",75
"concrete",2,3,24,"SB","sandstorm","20231122-2048-CON-gdlykiyh",76
"concrete",3,3,24,"LC","sandstorm","20231122-2048-CON-gdlykiyh",77
"concrete",4,3,17.999999999999996,"MG","sandstorm","20231122-2048-CON-gdlykiyh",78
"concrete",5,3,22,"LP","sandstorm","20231122-2048-CON-gdlykiyh",79
"concrete",6,3,20,"LB","sandstorm","20231122-2048-CON-gdlykiyh",80
"concrete",7,3,17.999999999999996,"SR","sandstorm","20231122-2048-CON-gdlykiyh",81
"concrete",8,3,64,"SY","sandstorm","20231122-2048-CON-gdlykiyh",82
"concrete",9,3,33,"SP","sandstorm","20231122-2048-CON-gdlykiyh",83
"concrete",10,3,59,"MO","sandstorm","20231122-2048-CON-gdlykiyh",84
"concrete",11,3,38,"DB","sandstorm","20231122-2048-CON-gdlykiyh",85
"concrete",12,3,30,"A2","sandstorm","20231122-2048-CON-gdlykiyh",86
"concrete",13,3,35.99999999999999,"DG","sandstorm","20231122-2048-CON-gdlykiyh",87
"concrete",14,3,27.999999999999996,"LG","sandstorm","20231122-2048-CON-gdlykiyh",88
"concrete",15,3,55,"MY","sandstorm","20231122-2048-CON-gdlykiyh",89
"concrete",16,3,37,"SC","sandstorm","20231122-2048-CON-gdlykiyh",90
"concrete",17,3,54,"DO","sandstorm","20231122-2048-CON-gdlykiyh",91
"concrete",18,3,35.99999999999999,"A3","sandstorm","20231122-2048-CON-gdlykiyh",92
"concrete",19,3,35,"DC","sandstorm","20231122-2048-CON-gdlykiyh",93
"concrete",20,3,40.99999999999999,"LH","sandstorm","20231122-2048-CON-gdlykiyh",94
"concrete",21,3,66.99999999999999,"SO","sandstorm","20231122-2048-CON-gdlykiyh",95
"concrete",22,3,55.99999999999999,"LO","sandstorm","20231122-2048-CON-gdlykiyh",96
"concrete",23,3,35.99999999999999,"SG","sandstorm","20231122-2048-CON-gdlykiyh",97
"concrete",24,3,95,"DY","sandstorm","20231122-2048-CON-gdlykiyh",98
"concrete",25,3,34,"DP","sandstorm","20231122-2048-CON-gdlykiyh",99
"concrete",26,3,33,"SH","sandstorm","20231122-2048-CON-gdlykiyh",100
"concrete",27,3,32,"DH","sandstorm","20231122-2048-CON-gdlykiyh",101
"concrete",28,3,32,"DR","sandstorm","20231122-2048-CON-gdlykiyh",102
"concrete",29,3,37,"MB","sandstorm","20231122-2048-CON-gdlykiyh",103
"concrete",30,3,27.999999999999996,"BK","sandstorm","20231122-2048-CON-gdlykiyh",104
"concrete",31,3,35.99999999999999,"WH","sandstorm","20231122-2048-CON-gdlykiyh",105
"concrete",32,3,33,"A1","sandstorm","20231122-2048-CON-gdlykiyh",106
"concrete",33,3,30,"MR","sandstorm","20231122-2048-CON-gdlykiyh",107
"concrete",34,3,79,"LY","sandstorm","20231122-2048-CON-gdlykiyh",108
"concrete",35,3,33,"LR","sandstorm","20231122-2048-CON-gdlykiyh",109
"concrete",36,3,37,"MP","sandstorm","20231122-2048-CON-gdlykiyh",110
"concrete",37,3,37,"MC","sandstorm","20231122-2048-CON-gdlykiyh",111
"concrete",1,1,44,"SY","mango","20231122-2118-CON-qg0xvkrwk",1
"concrete",2,1,47,"LC","mango","20231122-2118-CON-qg0xvkrwk",2
"concrete",3,1,45,"LH","mango","20231122-2118-CON-qg0xvkrwk",3
"concrete",4,1,54,"SP","mango","20231122-2118-CON-qg0xvkrwk",4
"concrete",5,1,54,"SO","mango","20231122-2118-CON-qg0xvkrwk",5
"concrete",6,1,55,"LY","mango","20231122-2118-CON-qg0xvkrwk",6
"concrete",7,1,55,"LP","mango","20231122-2118-CON-qg0xvkrwk",7
"concrete",8,1,55.99999999999999,"DO","mango","20231122-2118-CON-qg0xvkrwk",8
"concrete",9,1,47,"MG","mango","20231122-2118-CON-qg0xvkrwk",9
"concrete",10,1,59,"WH","mango","20231122-2118-CON-qg0xvkrwk",10
"concrete",11,1,55.99999999999999,"BK","mango","20231122-2118-CON-qg0xvkrwk",11
"concrete",12,1,55.99999999999999,"DY","mango","20231122-2118-CON-qg0xvkrwk",12
"concrete",13,1,55,"DC","mango","20231122-2118-CON-qg0xvkrwk",13
"concrete",14,1,57,"SH","mango","20231122-2118-CON-qg0xvkrwk",14
"concrete",15,1,57.99999999999999,"MY","mango","20231122-2118-CON-qg0xvkrwk",15
"concrete",16,1,45.99999999999999,"MB","mango","20231122-2118-CON-qg0xvkrwk",16
"concrete",17,1,54,"A2","mango","20231122-2118-CON-qg0xvkrwk",17
"concrete",18,1,48,"DG","mango","20231122-2118-CON-qg0xvkrwk",18
"concrete",19,1,52.99999999999999,"LO","mango","20231122-2118-CON-qg0xvkrwk",19
"concrete",20,1,47,"A3","mango","20231122-2118-CON-qg0xvkrwk",20
"concrete",21,1,60,"MH","mango","20231122-2118-CON-qg0xvkrwk",21
"concrete",22,1,59,"MR","mango","20231122-2118-CON-qg0xvkrwk",22
"concrete",23,1,45,"SG","mango","20231122-2118-CON-qg0xvkrwk",23
"concrete",24,1,54,"SC","mango","20231122-2118-CON-qg0xvkrwk",24
"concrete",25,1,47,"MO","mango","20231122-2118-CON-qg0xvkrwk",25
"concrete",26,1,55,"A1","mango","20231122-2118-CON-qg0xvkrwk",26
"concrete",27,1,44,"SR","mango","20231122-2118-CON-qg0xvkrwk",27
"concrete",28,1,55,"MC","mango","20231122-2118-CON-qg0xvkrwk",28
"concrete",29,1,45,"DH","mango","20231122-2118-CON-qg0xvkrwk",29
"concrete",30,1,57.99999999999999,"LG","mango","20231122-2118-CON-qg0xvkrwk",30
"concrete",31,1,47,"DR","mango","20231122-2118-CON-qg0xvkrwk",31
"concrete",32,1,55,"DP","mango","20231122-2118-CON-qg0xvkrwk",32
"concrete",33,1,43,"LB","mango","20231122-2118-CON-qg0xvkrwk",33
"concrete",34,1,60,"SB","mango","20231122-2118-CON-qg0xvkrwk",34
"concrete",35,1,45,"MP","mango","20231122-2118-CON-qg0xvkrwk",35
"concrete",36,1,55,"LR","mango","20231122-2118-CON-qg0xvkrwk",36
"concrete",37,1,45.99999999999999,"DB","mango","20231122-2118-CON-qg0xvkrwk",37
"concrete",1,2,45,"SY","lightning","20231122-2118-CON-qg0xvkrwk",38
"concrete",2,2,45,"LC","lightning","20231122-2118-CON-qg0xvkrwk",39
"concrete",3,2,40.99999999999999,"LH","lightning","20231122-2118-CON-qg0xvkrwk",40
"concrete",4,2,43,"SP","lightning","20231122-2118-CON-qg0xvkrwk",41
"concrete",5,2,44,"SO","lightning","20231122-2118-CON-qg0xvkrwk",42
"concrete",6,2,44,"LY","lightning","20231122-2118-CON-qg0xvkrwk",43
"concrete",7,2,44,"LP","lightning","20231122-2118-CON-qg0xvkrwk",44
"concrete",8,2,42,"DO","lightning","20231122-2118-CON-qg0xvkrwk",45
"concrete",9,2,44,"MG","lightning","20231122-2118-CON-qg0xvkrwk",46
"concrete",10,2,45.99999999999999,"WH","lightning","20231122-2118-CON-qg0xvkrwk",47
"concrete",11,2,43,"BK","lightning","20231122-2118-CON-qg0xvkrwk",48
"concrete",12,2,45,"DY","lightning","20231122-2118-CON-qg0xvkrwk",49
"concrete",13,2,43,"DC","lightning","20231122-2118-CON-qg0xvkrwk",50
"concrete",14,2,45.99999999999999,"SH","lightning","20231122-2118-CON-qg0xvkrwk",51
"concrete",15,2,59,"MY","lightning","20231122-2118-CON-qg0xvkrwk",52
"concrete",16,2,57.99999999999999,"MB","lightning","20231122-2118-CON-qg0xvkrwk",53
"concrete",17,2,57,"A2","lightning","20231122-2118-CON-qg0xvkrwk",54
"concrete",18,2,55.99999999999999,"DG","lightning","20231122-2118-CON-qg0xvkrwk",55
"concrete",19,2,57,"LO","lightning","20231122-2118-CON-qg0xvkrwk",56
"concrete",20,2,60,"A3","lightning","20231122-2118-CON-qg0xvkrwk",57
"concrete",21,2,57.99999999999999,"MH","lightning","20231122-2118-CON-qg0xvkrwk",58
"concrete",22,2,60,"MR","lightning","20231122-2118-CON-qg0xvkrwk",59
"concrete",23,2,55.99999999999999,"SG","lightning","20231122-2118-CON-qg0xvkrwk",60
"concrete",24,2,45.99999999999999,"SC","lightning","20231122-2118-CON-qg0xvkrwk",61
"concrete",25,2,57,"MO","lightning","20231122-2118-CON-qg0xvkrwk",62
"concrete",26,2,45,"A1","lightning","20231122-2118-CON-qg0xvkrwk",63
"concrete",27,2,54,"SR","lightning","20231122-2118-CON-qg0xvkrwk",64
"concrete",28,2,47,"MC","lightning","20231122-2118-CON-qg0xvkrwk",65
"concrete",29,2,55.99999999999999,"DH","lightning","20231122-2118-CON-qg0xvkrwk",66
"concrete",30,2,45,"LG","lightning","20231122-2118-CON-qg0xvkrwk",67
"concrete",31,2,57,"DR","lightning","20231122-2118-CON-qg0xvkrwk",68
"concrete",32,2,45,"DP","lightning","20231122-2118-CON-qg0xvkrwk",69
"concrete",33,2,54,"LB","lightning","20231122-2118-CON-qg0xvkrwk",70
"concrete",34,2,45,"SB","lightning","20231122-2118-CON-qg0xvkrwk",71
"concrete",35,2,54,"MP","lightning","20231122-2118-CON-qg0xvkrwk",72
"concrete",36,2,44,"LR","lightning","20231122-2118-CON-qg0xvkrwk",73
"concrete",37,2,54,"DB","lightning","20231122-2118-CON-qg0xvkrwk",74
"concrete",1,3,43,"SY","sandstorm","20231122-2118-CON-qg0xvkrwk",75
"concrete",2,3,59,"LC","sandstorm","20231122-2118-CON-qg0xvkrwk",76
"concrete",3,3,54,"LH","sandstorm","20231122-2118-CON-qg0xvkrwk",77
"concrete",4,3,55,"SP","sandstorm","20231122-2118-CON-qg0xvkrwk",78
"concrete",5,3,55,"SO","sandstorm","20231122-2118-CON-qg0xvkrwk",79
"concrete",6,3,55,"LY","sandstorm","20231122-2118-CON-qg0xvkrwk",80
"concrete",7,3,55,"LP","sandstorm","20231122-2118-CON-qg0xvkrwk",81
"concrete",8,3,54,"DO","sandstorm","20231122-2118-CON-qg0xvkrwk",82
"concrete",9,3,57,"MG","sandstorm","20231122-2118-CON-qg0xvkrwk",83
"concrete",10,3,55.99999999999999,"WH","sandstorm","20231122-2118-CON-qg0xvkrwk",84
"concrete",11,3,55.99999999999999,"BK","sandstorm","20231122-2118-CON-qg0xvkrwk",85
"concrete",12,3,57,"DY","sandstorm","20231122-2118-CON-qg0xvkrwk",86
"concrete",13,3,55,"DC","sandstorm","20231122-2118-CON-qg0xvkrwk",87
"concrete",14,3,59,"SH","sandstorm","20231122-2118-CON-qg0xvkrwk",88
"concrete",15,3,60,"MY","sandstorm","20231122-2118-CON-qg0xvkrwk",89
"concrete",16,3,57.99999999999999,"MB","sandstorm","20231122-2118-CON-qg0xvkrwk",90
"concrete",17,3,57.99999999999999,"A2","sandstorm","20231122-2118-CON-qg0xvkrwk",91
"concrete",18,3,59,"DG","sandstorm","20231122-2118-CON-qg0xvkrwk",92
"concrete",19,3,60.99999999999999,"LO","sandstorm","20231122-2118-CON-qg0xvkrwk",93
"concrete",20,3,57.99999999999999,"A3","sandstorm","20231122-2118-CON-qg0xvkrwk",94
"concrete",21,3,60,"MH","sandstorm","20231122-2118-CON-qg0xvkrwk",95
"concrete",22,3,60,"MR","sandstorm","20231122-2118-CON-qg0xvkrwk",96
"concrete",23,3,60,"SG","sandstorm","20231122-2118-CON-qg0xvkrwk",97
"concrete",24,3,63,"SC","sandstorm","20231122-2118-CON-qg0xvkrwk",98
"concrete",25,3,59,"MO","sandstorm","20231122-2118-CON-qg0xvkrwk",99
"concrete",26,3,59,"A1","sandstorm","20231122-2118-CON-qg0xvkrwk",100
"concrete",27,3,45.99999999999999,"SR","sandstorm","20231122-2118-CON-qg0xvkrwk",101
"concrete",28,3,55.99999999999999,"MC","sandstorm","20231122-2118-CON-qg0xvkrwk",102
"concrete",29,3,64,"DH","sandstorm","20231122-2118-CON-qg0xvkrwk",103
"concrete",30,3,60,"LG","sandstorm","20231122-2118-CON-qg0xvkrwk",104
"concrete",31,3,64,"DR","sandstorm","20231122-2118-CON-qg0xvkrwk",105
"concrete",32,3,64,"DP","sandstorm","20231122-2118-CON-qg0xvkrwk",106
"concrete",33,3,64,"LB","sandstorm","20231122-2118-CON-qg0xvkrwk",107
"concrete",34,3,71,"SB","sandstorm","20231122-2118-CON-qg0xvkrwk",108
"concrete",35,3,45.99999999999999,"MP","sandstorm","20231122-2118-CON-qg0xvkrwk",109
"concrete",36,3,60,"LR","sandstorm","20231122-2118-CON-qg0xvkrwk",110
"concrete",37,3,64,"DB","sandstorm","20231122-2118-CON-qg0xvkrwk",111
"concrete",1,4,54,"SY","love","20231122-2118-CON-qg0xvkrwk",112
"concrete",2,4,55.99999999999999,"LC","love","20231122-2118-CON-qg0xvkrwk",113
"concrete",3,4,45.99999999999999,"LH","love","20231122-2118-CON-qg0xvkrwk",114
"concrete",4,4,44,"SP","love","20231122-2118-CON-qg0xvkrwk",115
"concrete",5,4,47,"SO","love","20231122-2118-CON-qg0xvkrwk",116
"concrete",6,4,45.99999999999999,"LY","love","20231122-2118-CON-qg0xvkrwk",117
"concrete",7,4,63,"LP","love","20231122-2118-CON-qg0xvkrwk",118
"concrete",8,4,60.99999999999999,"DO","love","20231122-2118-CON-qg0xvkrwk",119
"concrete",9,4,68,"MG","love","20231122-2118-CON-qg0xvkrwk",120
"concrete",10,4,71.99999999999999,"WH","love","20231122-2118-CON-qg0xvkrwk",121
"concrete",11,4,65,"BK","love","20231122-2118-CON-qg0xvkrwk",122
"concrete",12,4,42,"DY","love","20231122-2118-CON-qg0xvkrwk",123
"concrete",13,4,60,"DC","love","20231122-2118-CON-qg0xvkrwk",124
"concrete",14,4,44,"SH","love","20231122-2118-CON-qg0xvkrwk",125
"concrete",15,4,63,"MY","love","20231122-2118-CON-qg0xvkrwk",126
"concrete",16,4,43,"MB","love","20231122-2118-CON-qg0xvkrwk",127
"concrete",17,4,57.99999999999999,"A2","love","20231122-2118-CON-qg0xvkrwk",128
"concrete",18,4,40,"DG","love","20231122-2118-CON-qg0xvkrwk",129
"concrete",19,4,57.99999999999999,"LO","love","20231122-2118-CON-qg0xvkrwk",130
"concrete",20,4,65,"A3","love","20231122-2118-CON-qg0xvkrwk",131
"concrete",21,4,55.99999999999999,"MH","love","20231122-2118-CON-qg0xvkrwk",132
"concrete",22,4,65,"MR","love","20231122-2118-CON-qg0xvkrwk",133
"concrete",23,4,61.99999999999999,"SG","love","20231122-2118-CON-qg0xvkrwk",134
"concrete",24,4,57,"SC","love","20231122-2118-CON-qg0xvkrwk",135
"concrete",25,4,60.99999999999999,"MO","love","20231122-2118-CON-qg0xvkrwk",136
"concrete",26,4,40,"A1","love","20231122-2118-CON-qg0xvkrwk",137
"concrete",27,4,57.99999999999999,"SR","love","20231122-2118-CON-qg0xvkrwk",138
"concrete",28,4,45.99999999999999,"MC","love","20231122-2118-CON-qg0xvkrwk",139
"concrete",29,4,57,"DH","love","20231122-2118-CON-qg0xvkrwk",140
"concrete",30,4,44,"LG","love","20231122-2118-CON-qg0xvkrwk",141
"concrete",31,4,60.99999999999999,"DR","love","20231122-2118-CON-qg0xvkrwk",142
"concrete",32,4,65,"DP","love","20231122-2118-CON-qg0xvkrwk",143
"concrete",33,4,59,"LB","love","20231122-2118-CON-qg0xvkrwk",144
"concrete",34,4,65,"SB","love","20231122-2118-CON-qg0xvkrwk",145
"concrete",35,4,66.99999999999999,"MP","love","20231122-2118-CON-qg0xvkrwk",146
"concrete",36,4,68,"LR","love","20231122-2118-CON-qg0xvkrwk",147
"concrete",37,4,70,"DB","love","20231122-2118-CON-qg0xvkrwk",148
"concrete",1,5,57,"SY","justice","20231122-2118-CON-qg0xvkrwk",149
"concrete",2,5,40,"LC","justice","20231122-2118-CON-qg0xvkrwk",150
"concrete",3,5,66,"LH","justice","20231122-2118-CON-qg0xvkrwk",151
"concrete",4,5,42,"SP","justice","20231122-2118-CON-qg0xvkrwk",152
"concrete",5,5,66.99999999999999,"SO","justice","20231122-2118-CON-qg0xvkrwk",153
"concrete",6,5,38,"LY","justice","20231122-2118-CON-qg0xvkrwk",154
"concrete",7,5,61.99999999999999,"LP","justice","20231122-2118-CON-qg0xvkrwk",155
"concrete",8,5,40,"DO","justice","20231122-2118-CON-qg0xvkrwk",156
"concrete",9,5,60,"MG","justice","20231122-2118-CON-qg0xvkrwk",157
"concrete",10,5,43,"WH","justice","20231122-2118-CON-qg0xvkrwk",158
"concrete",11,5,59,"BK","justice","20231122-2118-CON-qg0xvkrwk",159
"concrete",12,5,40.99999999999999,"DY","justice","20231122-2118-CON-qg0xvkrwk",160
"concrete",13,5,59,"DC","justice","20231122-2118-CON-qg0xvkrwk",161
"concrete",14,5,40,"SH","justice","20231122-2118-CON-qg0xvkrwk",162
"concrete",15,5,57.99999999999999,"MY","justice","20231122-2118-CON-qg0xvkrwk",163
"concrete",16,5,42,"MB","justice","20231122-2118-CON-qg0xvkrwk",164
"concrete",17,5,60.99999999999999,"A2","justice","20231122-2118-CON-qg0xvkrwk",165
"concrete",18,5,40,"DG","justice","20231122-2118-CON-qg0xvkrwk",166
"concrete",19,5,57,"LO","justice","20231122-2118-CON-qg0xvkrwk",167
"concrete",20,5,42,"A3","justice","20231122-2118-CON-qg0xvkrwk",168
"concrete",21,5,57.99999999999999,"MH","justice","20231122-2118-CON-qg0xvkrwk",169
"concrete",22,5,60,"MR","justice","20231122-2118-CON-qg0xvkrwk",170
"concrete",23,5,55,"SG","justice","20231122-2118-CON-qg0xvkrwk",171
"concrete",24,5,39,"SC","justice","20231122-2118-CON-qg0xvkrwk",172
"concrete",25,5,61.99999999999999,"MO","justice","20231122-2118-CON-qg0xvkrwk",173
"concrete",26,5,38,"A1","justice","20231122-2118-CON-qg0xvkrwk",174
"concrete",27,5,60.99999999999999,"SR","justice","20231122-2118-CON-qg0xvkrwk",175
"concrete",28,5,60,"MC","justice","20231122-2118-CON-qg0xvkrwk",176
"concrete",29,5,61.99999999999999,"DH","justice","20231122-2118-CON-qg0xvkrwk",177
"concrete",30,5,60,"LG","justice","20231122-2118-CON-qg0xvkrwk",178
"concrete",31,5,57.99999999999999,"DR","justice","20231122-2118-CON-qg0xvkrwk",179
"concrete",32,5,60,"DP","justice","20231122-2118-CON-qg0xvkrwk",180
"concrete",33,5,60,"LB","justice","20231122-2118-CON-qg0xvkrwk",181
"concrete",34,5,61.99999999999999,"SB","justice","20231122-2118-CON-qg0xvkrwk",182
"concrete",35,5,63,"MP","justice","20231122-2118-CON-qg0xvkrwk",183
"concrete",36,5,55.99999999999999,"LR","justice","20231122-2118-CON-qg0xvkrwk",184
"concrete",37,5,40.99999999999999,"DB","justice","20231122-2118-CON-qg0xvkrwk",185
"concrete",1,6,57.99999999999999,"SY","banana","20231122-2118-CON-qg0xvkrwk",186
"concrete",2,6,27.999999999999996,"LC","banana","20231122-2118-CON-qg0xvkrwk",187
"concrete",3,6,60,"LH","banana","20231122-2118-CON-qg0xvkrwk",188
"concrete",4,6,40,"SP","banana","20231122-2118-CON-qg0xvkrwk",189
"concrete",5,6,60.99999999999999,"SO","banana","20231122-2118-CON-qg0xvkrwk",190
"concrete",6,6,37,"LY","banana","20231122-2118-CON-qg0xvkrwk",191
"concrete",7,6,63,"LP","banana","20231122-2118-CON-qg0xvkrwk",192
"concrete",8,6,39,"DO","banana","20231122-2118-CON-qg0xvkrwk",193
"concrete",9,6,60.99999999999999,"MG","banana","20231122-2118-CON-qg0xvkrwk",194
"concrete",10,6,38,"WH","banana","20231122-2118-CON-qg0xvkrwk",195
"concrete",11,6,63,"BK","banana","20231122-2118-CON-qg0xvkrwk",196
"concrete",12,6,43,"DY","banana","20231122-2118-CON-qg0xvkrwk",197
"concrete",13,6,60.99999999999999,"DC","banana","20231122-2118-CON-qg0xvkrwk",198
"concrete",14,6,39,"SH","banana","20231122-2118-CON-qg0xvkrwk",199
"concrete",15,6,60.99999999999999,"MY","banana","20231122-2118-CON-qg0xvkrwk",200
"concrete",16,6,38,"MB","banana","20231122-2118-CON-qg0xvkrwk",201
"concrete",17,6,60,"A2","banana","20231122-2118-CON-qg0xvkrwk",202
"concrete",18,6,39,"DG","banana","20231122-2118-CON-qg0xvkrwk",203
"concrete",19,6,66.99999999999999,"LO","banana","20231122-2118-CON-qg0xvkrwk",204
"concrete",20,6,40.99999999999999,"A3","banana","20231122-2118-CON-qg0xvkrwk",205
"concrete",21,6,65,"MH","banana","20231122-2118-CON-qg0xvkrwk",206
"concrete",22,6,42,"MR","banana","20231122-2118-CON-qg0xvkrwk",207
"concrete",23,6,57.99999999999999,"SG","banana","20231122-2118-CON-qg0xvkrwk",208
"concrete",24,6,44,"SC","banana","20231122-2118-CON-qg0xvkrwk",209
"concrete",25,6,71,"MO","banana","20231122-2118-CON-qg0xvkrwk",210
"concrete",26,6,42,"A1","banana","20231122-2118-CON-qg0xvkrwk",211
