concept1,concept2,mgL_usH1,mgL_usH2,mgH_usH1,mgH_usH2,mgL_usL1,mgL_usL2,mgH_usL1,mgH_usL2
tree,death,MP,A2,SP,SH,SG,MG,DP,DB
tree,death,MP,A2,SP,SH,LB,LR,DP,DB
tree,death,MP,A2,SP,SH,LB,MR,DP,DB
tree,death,MP,A2,SP,SH,LR,MR,DP,DB
tree,death,MP,A2,SP,SH,LO,MC,DP,DB
tree,death,MP,A2,SP,SH,LO,LC,DP,DB
tree,death,MP,A2,SP,SH,MC,LC,DP,DB
tree,death,MP,A2,DP,DG,LY,SO,DP,DB
tree,death,MP,A2,DP,DG,LY,MC,DP,DB
tree,death,MP,A2,DP,DG,LY,SC,DP,DB
tree,death,MP,A2,DP,DG,SY,MY,DP,DB
tree,death,MP,A2,DP,DG,SY,MO,DP,DB
tree,death,MP,A2,DP,DG,SY,DY,DP,DB
tree,death,MP,A2,DP,DG,MY,SO,DP,DB
tree,death,MP,A2,DP,DG,MY,MO,DP,DB
tree,death,MP,A2,DP,DG,MY,DY,DP,DB
tree,death,MP,A2,DP,DG,MY,LO,DP,DB
tree,death,MP,A2,DP,DG,MY,MC,DP,DB
tree,death,MP,A2,DP,DG,MY,LC,DP,DB
tree,death,MP,A2,DP,DG,SO,MO,DP,DB
tree,death,MP,A2,DP,DG,SO,SB,DP,DB
tree,death,MP,A2,DP,DG,SO,LO,DP,DB
tree,death,MP,A2,DP,DG,SO,MC,DP,DB
tree,death,MP,A2,DP,DG,SO,LC,DP,DB
tree,death,MP,A2,DP,DG,MO,DY,DP,DB
tree,death,MP,A2,DP,DG,MO,LO,DP,DB
tree,death,MP,A2,DP,DG,MO,MC,DP,DB
tree,death,MP,A2,DP,DG,MO,LC,DP,DB
tree,death,MP,A2,DP,DG,SP,MP,DP,DB
tree,death,MP,A2,DP,DG,DC,DY,DP,DB
tree,death,MP,A2,DP,DG,DC,LH,DP,DB
tree,death,MP,A2,DP,DG,DY,MC,DP,DB
tree,death,MP,A2,DP,DG,SB,LB,DP,DB
tree,death,MP,A2,DP,DG,SB,LR,DP,DB
tree,death,MP,A2,DP,DG,SG,MG,DP,DB
tree,death,MP,A2,DP,DG,LB,LR,DP,DB
tree,death,MP,A2,DP,DG,LB,MR,DP,DB
tree,death,MP,A2,DP,DG,LR,MR,DP,DB
tree,death,MP,A2,DP,DG,LO,MC,DP,DB
tree,death,MP,A2,DP,DG,LO,LC,DP,DB
tree,death,MP,A2,DP,DG,MC,LC,DP,DB
tree,death,MP,A2,DP,SG,LY,SO,DP,DB
tree,death,MP,A2,DP,SG,LY,MC,DP,DB
tree,death,MP,A2,DP,SG,LY,SC,DP,DB
tree,death,MP,A2,DP,SG,SY,MY,DP,DB
tree,death,MP,A2,DP,SG,SY,MO,DP,DB
tree,death,MP,A2,DP,SG,SY,DY,DP,DB
tree,death,MP,A2,DP,SG,MY,SO,DP,DB
tree,death,MP,A2,DP,SG,MY,MO,DP,DB
tree,death,MP,A2,DP,SG,MY,DY,DP,DB
tree,death,MP,A2,DP,SG,MY,LO,DP,DB
tree,death,MP,A2,DP,SG,MY,MC,DP,DB
tree,death,MP,A2,DP,SG,MY,LC,DP,DB
tree,death,MP,A2,DP,SG,SO,MO,DP,DB
tree,death,MP,A2,DP,SG,SO,SB,DP,DB
tree,death,MP,A2,DP,SG,SO,LO,DP,DB
tree,death,MP,A2,DP,SG,SO,MC,DP,DB
tree,death,MP,A2,DP,SG,SO,LC,DP,DB
tree,death,MP,A2,DP,SG,MO,DY,DP,DB
tree,death,MP,A2,DP,SG,MO,LO,DP,DB
tree,death,MP,A2,DP,SG,MO,MC,DP,DB
tree,death,MP,A2,DP,SG,MO,LC,DP,DB
tree,death,MP,A2,DP,SG,SP,MP,DP,DB
tree,death,MP,A2,DP,SG,DC,DY,DP,DB
tree,death,MP,A2,DP,SG,DC,LH,DP,DB
tree,death,MP,A2,DP,SG,DY,MC,DP,DB
tree,death,MP,A2,DP,SG,SB,LB,DP,DB
tree,death,MP,A2,DP,SG,SB,LR,DP,DB
tree,death,MP,A2,DP,SG,SG,MG,DP,DB
tree,death,MP,A2,DP,SG,LB,LR,DP,DB
tree,death,MP,A2,DP,SG,LB,MR,DP,DB
tree,death,MP,A2,DP,SG,LR,MR,DP,DB
tree,death,MP,A2,DP,SG,LO,MC,DP,DB
tree,death,MP,A2,DP,SG,LO,LC,DP,DB
tree,death,MP,A2,DP,SG,MC,LC,DP,DB
tree,death,MP,A2,DP,MH,LY,SO,DP,DB
tree,death,MP,A2,DP,MH,LY,MC,DP,DB
tree,death,MP,A2,DP,MH,LY,SC,DP,DB
tree,death,MP,A2,DP,MH,SY,MY,DP,DB
tree,death,MP,A2,DP,MH,SY,MO,DP,DB
tree,death,MP,A2,DP,MH,SY,DY,DP,DB
tree,death,MP,A2,DP,MH,MY,SO,DP,DB
tree,death,MP,A2,DP,MH,MY,MO,DP,DB
tree,death,MP,A2,DP,MH,MY,DY,DP,DB
tree,death,MP,A2,DP,MH,MY,LO,DP,DB
tree,death,MP,A2,DP,MH,MY,MC,DP,DB
tree,death,MP,A2,DP,MH,MY,LC,DP,DB
tree,death,MP,A2,DP,MH,SO,MO,DP,DB
tree,death,MP,A2,DP,MH,SO,SB,DP,DB
tree,death,MP,A2,DP,MH,SO,LO,DP,DB
tree,death,MP,A2,DP,MH,SO,MC,DP,DB
tree,death,MP,A2,DP,MH,SO,LC,DP,DB
tree,death,MP,A2,DP,MH,MO,DY,DP,DB
tree,death,MP,A2,DP,MH,MO,LO,DP,DB
tree,death,MP,A2,DP,MH,MO,MC,DP,DB
tree,death,MP,A2,DP,MH,MO,LC,DP,DB
tree,death,MP,A2,DP,MH,SP,MP,DP,DB
tree,death,MP,A2,DP,MH,DC,DY,DP,DB
tree,death,MP,A2,DP,MH,DC,LH,DP,DB
tree,death,MP,A2,DP,MH,DY,MC,DP,DB
tree,death,MP,A2,DP,MH,SB,LB,DP,DB
tree,death,MP,A2,DP,MH,SB,LR,DP,DB
tree,death,MP,A2,DP,MH,SG,MG,DP,DB
tree,death,MP,A2,DP,MH,LB,LR,DP,DB
tree,death,MP,A2,DP,MH,LB,MR,DP,DB
tree,death,MP,A2,DP,MH,LR,MR,DP,DB
tree,death,MP,A2,DP,MH,LO,MC,DP,DB
tree,death,MP,A2,DP,MH,LO,LC,DP,DB
tree,death,MP,A2,DP,MH,MC,LC,DP,DB
tree,death,MP,A2,DP,DO,LY,SO,DP,DB
tree,death,MP,A2,DP,DO,LY,MC,DP,DB
tree,death,MP,A2,DP,DO,LY,SC,DP,DB
tree,death,MP,A2,DP,DO,SY,MY,DP,DB
tree,death,MP,A2,DP,DO,SY,MO,DP,DB
tree,death,MP,A2,DP,DO,SY,DY,DP,DB
tree,death,MP,A2,DP,DO,MY,SO,DP,DB
tree,death,MP,A2,DP,DO,MY,MO,DP,DB
tree,death,MP,A2,DP,DO,MY,DY,DP,DB
tree,death,MP,A2,DP,DO,MY,LO,DP,DB
tree,death,MP,A2,DP,DO,MY,MC,DP,DB
tree,death,MP,A2,DP,DO,MY,LC,DP,DB
tree,death,MP,A2,DP,DO,SO,MO,DP,DB
tree,death,MP,A2,DP,DO,SO,SB,DP,DB
tree,death,MP,A2,DP,DO,SO,LO,DP,DB
tree,death,MP,A2,DP,DO,SO,MC,DP,DB
tree,death,MP,A2,DP,DO,SO,LC,DP,DB
tree,death,MP,A2,DP,DO,MO,DY,DP,DB
tree,death,MP,A2,DP,DO,MO,LO,DP,DB
tree,death,MP,A2,DP,DO,MO,MC,DP,DB
tree,death,MP,A2,DP,DO,MO,LC,DP,DB
tree,death,MP,A2,DP,DO,SP,MP,DP,DB
tree,death,MP,A2,DP,DO,DC,DY,DP,DB
tree,death,MP,A2,DP,DO,DC,LH,DP,DB
tree,death,MP,A2,DP,DO,DY,MC,DP,DB
tree,death,MP,A2,DP,DO,SB,LB,DP,DB
tree,death,MP,A2,DP,DO,SB,LR,DP,DB
tree,death,MP,A2,DP,DO,SG,MG,DP,DB
tree,death,MP,A2,DP,DO,LB,LR,DP,DB
tree,death,MP,A2,DP,DO,LB,MR,DP,DB
tree,death,MP,A2,DP,DO,LR,MR,DP,DB
tree,death,MP,A2,DP,DO,LO,MC,DP,DB
tree,death,MP,A2,DP,DO,LO,LC,DP,DB
tree,death,MP,A2,DP,DO,MC,LC,DP,DB
tree,death,MP,A2,DP,MG,LY,SO,DP,DB
tree,death,MP,A2,DP,MG,LY,MC,DP,DB
tree,death,MP,A2,DP,MG,LY,SC,DP,DB
tree,death,MP,A2,DP,MG,SY,MY,DP,DB
tree,death,MP,A2,DP,MG,SY,MO,DP,DB
tree,death,MP,A2,DP,MG,SY,DY,DP,DB
tree,death,MP,A2,DP,MG,MY,SO,DP,DB
tree,death,MP,A2,DP,MG,MY,MO,DP,DB
tree,death,MP,A2,DP,MG,MY,DY,DP,DB
tree,death,MP,A2,DP,MG,MY,LO,DP,DB
tree,death,MP,A2,DP,MG,MY,MC,DP,DB
tree,death,MP,A2,DP,MG,MY,LC,DP,DB
tree,death,MP,A2,DP,MG,SO,MO,DP,DB
tree,death,MP,A2,DP,MG,SO,SB,DP,DB
tree,death,MP,A2,DP,MG,SO,LO,DP,DB
tree,death,MP,A2,DP,MG,SO,MC,DP,DB
tree,death,MP,A2,DP,MG,SO,LC,DP,DB
tree,death,MP,A2,DP,MG,MO,DY,DP,DB
tree,death,MP,A2,DP,MG,MO,LO,DP,DB
tree,death,MP,A2,DP,MG,MO,MC,DP,DB
tree,death,MP,A2,DP,MG,MO,LC,DP,DB
tree,death,MP,A2,DP,MG,SP,MP,DP,DB
tree,death,MP,A2,DP,MG,DC,DY,DP,DB
tree,death,MP,A2,DP,MG,DC,LH,DP,DB
tree,death,MP,A2,DP,MG,DY,MC,DP,DB
tree,death,MP,A2,DP,MG,SB,LB,DP,DB
tree,death,MP,A2,DP,MG,SB,LR,DP,DB
tree,death,MP,A2,DP,MG,SG,MG,DP,DB
tree,death,MP,A2,DP,MG,LB,LR,DP,DB
tree,death,MP,A2,DP,MG,LB,MR,DP,DB
tree,death,MP,A2,DP,MG,LR,MR,DP,DB
tree,death,MP,A2,DP,MG,LO,MC,DP,DB
tree,death,MP,A2,DP,MG,LO,LC,DP,DB
tree,death,MP,A2,DP,MG,MC,LC,DP,DB
tree,death,MP,A2,DP,LG,LY,SO,DP,DB
tree,death,MP,A2,DP,LG,LY,MC,DP,DB
tree,death,MP,A2,DP,LG,LY,SC,DP,DB
tree,death,MP,A2,DP,LG,SY,MY,DP,DB
tree,death,MP,A2,DP,LG,SY,MO,DP,DB
tree,death,MP,A2,DP,LG,SY,DY,DP,DB
tree,death,MP,A2,DP,LG,MY,SO,DP,DB
tree,death,MP,A2,DP,LG,MY,MO,DP,DB
tree,death,MP,A2,DP,LG,MY,DY,DP,DB
tree,death,MP,A2,DP,LG,MY,LO,DP,DB
tree,death,MP,A2,DP,LG,MY,MC,DP,DB
tree,death,MP,A2,DP,LG,MY,LC,DP,DB
tree,death,MP,A2,DP,LG,SO,MO,DP,DB
tree,death,MP,A2,DP,LG,SO,SB,DP,DB
tree,death,MP,A2,DP,LG,SO,LO,DP,DB
tree,death,MP,A2,DP,LG,SO,MC,DP,DB
tree,death,MP,A2,DP,LG,SO,LC,DP,DB
tree,death,MP,A2,DP,LG,MO,DY,DP,DB
tree,death,MP,A2,DP,LG,MO,LO,DP,DB
tree,death,MP,A2,DP,LG,MO,MC,DP,DB
tree,death,MP,A2,DP,LG,MO,LC,DP,DB
tree,death,MP,A2,DP,LG,SP,MP,DP,DB
tree,death,MP,A2,DP,LG,DC,DY,DP,DB
tree,death,MP,A2,DP,LG,DC,LH,DP,DB
tree,death,MP,A2,DP,LG,DY,MC,DP,DB
tree,death,MP,A2,DP,LG,SB,LB,DP,DB
tree,death,MP,A2,DP,LG,SB,LR,DP,DB
tree,death,MP,A2,DP,LG,SG,MG,DP,DB
tree,death,MP,A2,DP,LG,LB,LR,DP,DB
tree,death,MP,A2,DP,LG,LB,MR,DP,DB
tree,death,MP,A2,DP,LG,LR,MR,DP,DB
tree,death,MP,A2,DP,LG,LO,MC,DP,DB
tree,death,MP,A2,DP,LG,LO,LC,DP,DB
tree,death,MP,A2,DP,LG,MC,LC,DP,DB
tree,death,MP,A2,DP,SH,LY,SO,DP,DB
tree,death,MP,A2,DP,SH,LY,MC,DP,DB
tree,death,MP,A2,DP,SH,LY,SC,DP,DB
tree,death,MP,A2,DP,SH,SY,MY,DP,DB
tree,death,MP,A2,DP,SH,SY,MO,DP,DB
tree,death,MP,A2,DP,SH,SY,DY,DP,DB
tree,death,MP,A2,DP,SH,MY,SO,DP,DB
tree,death,MP,A2,DP,SH,MY,MO,DP,DB
tree,death,MP,A2,DP,SH,MY,DY,DP,DB
tree,death,MP,A2,DP,SH,MY,LO,DP,DB
tree,death,MP,A2,DP,SH,MY,MC,DP,DB
tree,death,MP,A2,DP,SH,MY,LC,DP,DB
tree,death,MP,A2,DP,SH,SO,MO,DP,DB
tree,death,MP,A2,DP,SH,SO,SB,DP,DB
tree,death,MP,A2,DP,SH,SO,LO,DP,DB
tree,death,MP,A2,DP,SH,SO,MC,DP,DB
tree,death,MP,A2,DP,SH,SO,LC,DP,DB
tree,death,MP,A2,DP,SH,MO,DY,DP,DB
tree,death,MP,A2,DP,SH,MO,LO,DP,DB
tree,death,MP,A2,DP,SH,MO,MC,DP,DB
tree,death,MP,A2,DP,SH,MO,LC,DP,DB
tree,death,MP,A2,DP,SH,SP,MP,DP,DB
tree,death,MP,A2,DP,SH,DC,DY,DP,DB
tree,death,MP,A2,DP,SH,DC,LH,DP,DB
tree,death,MP,A2,DP,SH,DY,MC,DP,DB
tree,death,MP,A2,DP,SH,SB,LB,DP,DB
tree,death,MP,A2,DP,SH,SB,LR,DP,DB
tree,death,MP,A2,DP,SH,SG,MG,DP,DB
tree,death,MP,A2,DP,SH,LB,LR,DP,DB
tree,death,MP,A2,DP,SH,LB,MR,DP,DB
tree,death,MP,A2,DP,SH,LR,MR,DP,DB
tree,death,MP,A2,DP,SH,LO,MC,DP,DB
tree,death,MP,A2,DP,SH,LO,LC,DP,DB
tree,death,MP,A2,DP,SH,MC,LC,DP,DB
tree,death,MP,A2,DP,LH,LY,SO,DP,DB
tree,death,MP,A2,DP,LH,LY,MC,DP,DB
tree,death,MP,A2,DP,LH,LY,SC,DP,DB
tree,death,MP,A2,DP,LH,SY,MY,DP,DB
tree,death,MP,A2,DP,LH,SY,MO,DP,DB
tree,death,MP,A2,DP,LH,SY,DY,DP,DB
tree,death,MP,A2,DP,LH,MY,SO,DP,DB
tree,death,MP,A2,DP,LH,MY,MO,DP,DB
tree,death,MP,A2,DP,LH,MY,DY,DP,DB
tree,death,MP,A2,DP,LH,MY,LO,DP,DB
tree,death,MP,A2,DP,LH,MY,MC,DP,DB
tree,death,MP,A2,DP,LH,MY,LC,DP,DB
tree,death,MP,A2,DP,LH,SO,MO,DP,DB
tree,death,MP,A2,DP,LH,SO,SB,DP,DB
tree,death,MP,A2,DP,LH,SO,LO,DP,DB
tree,death,MP,A2,DP,LH,SO,MC,DP,DB
tree,death,MP,A2,DP,LH,SO,LC,DP,DB
tree,death,MP,A2,DP,LH,MO,DY,DP,DB
tree,death,MP,A2,DP,LH,MO,LO,DP,DB
tree,death,MP,A2,DP,LH,MO,MC,DP,DB
tree,death,MP,A2,DP,LH,MO,LC,DP,DB
tree,death,MP,A2,DP,LH,SP,MP,DP,DB
tree,death,MP,A2,DP,LH,DC,DY,DP,DB
tree,death,MP,A2,DP,LH,DC,LH,DP,DB
tree,death,MP,A2,DP,LH,DY,MC,DP,DB
tree,death,MP,A2,DP,LH,SB,LB,DP,DB
tree,death,MP,A2,DP,LH,SB,LR,DP,DB
tree,death,MP,A2,DP,LH,SG,MG,DP,DB
tree,death,MP,A2,DP,LH,LB,LR,DP,DB
tree,death,MP,A2,DP,LH,LB,MR,DP,DB
tree,death,MP,A2,DP,LH,LR,MR,DP,DB
tree,death,MP,A2,DP,LH,LO,MC,DP,DB
tree,death,MP,A2,DP,LH,LO,LC,DP,DB
tree,death,MP,A2,DP,LH,MC,LC,DP,DB
tree,death,MP,A2,DR,DG,LY,SO,DP,DB
tree,death,MP,A2,DR,DG,LY,MC,DP,DB
tree,death,MP,A2,DR,DG,LY,SC,DP,DB
tree,death,MP,A2,DR,DG,SY,MY,DP,DB
tree,death,MP,A2,DR,DG,SY,MO,DP,DB
tree,death,MP,A2,DR,DG,SY,DY,DP,DB
tree,death,MP,A2,DR,DG,MY,SO,DP,DB
tree,death,MP,A2,DR,DG,MY,MO,DP,DB
tree,death,MP,A2,DR,DG,MY,DY,DP,DB
tree,death,MP,A2,DR,DG,MY,LO,DP,DB
tree,death,MP,A2,DR,DG,MY,MC,DP,DB
tree,death,MP,A2,DR,DG,MY,LC,DP,DB
tree,death,MP,A2,DR,DG,SO,MO,DP,DB
tree,death,MP,A2,DR,DG,SO,SB,DP,DB
tree,death,MP,A2,DR,DG,SO,LO,DP,DB
tree,death,MP,A2,DR,DG,SO,MC,DP,DB
tree,death,MP,A2,DR,DG,SO,LC,DP,DB
tree,death,MP,A2,DR,DG,MO,DY,DP,DB
tree,death,MP,A2,DR,DG,MO,LO,DP,DB
tree,death,MP,A2,DR,DG,MO,MC,DP,DB
tree,death,MP,A2,DR,DG,MO,LC,DP,DB
tree,death,MP,A2,DR,DG,SP,MP,DP,DB
tree,death,MP,A2,DR,DG,DC,DY,DP,DB
tree,death,MP,A2,DR,DG,DC,LH,DP,DB
tree,death,MP,A2,DR,DG,DY,MC,DP,DB
tree,death,MP,A2,DR,DG,SB,LB,DP,DB
tree,death,MP,A2,DR,DG,SB,LR,DP,DB
tree,death,MP,A2,DR,DG,SG,MG,DP,DB
tree,death,MP,A2,DR,DG,LB,LR,DP,DB
tree,death,MP,A2,DR,DG,LB,MR,DP,DB
tree,death,MP,A2,DR,DG,LR,MR,DP,DB
tree,death,MP,A2,DR,DG,LO,MC,DP,DB
tree,death,MP,A2,DR,DG,LO,LC,DP,DB
tree,death,MP,A2,DR,DG,MC,LC,DP,DB
tree,death,MP,A2,DR,SG,LY,SO,DP,DB
tree,death,MP,A2,DR,SG,LY,MC,DP,DB
tree,death,MP,A2,DR,SG,LY,SC,DP,DB
tree,death,MP,A2,DR,SG,SY,MY,DP,DB
tree,death,MP,A2,DR,SG,SY,MO,DP,DB
tree,death,MP,A2,DR,SG,SY,DY,DP,DB
tree,death,MP,A2,DR,SG,MY,SO,DP,DB
tree,death,MP,A2,DR,SG,MY,MO,DP,DB
tree,death,MP,A2,DR,SG,MY,DY,DP,DB
tree,death,MP,A2,DR,SG,MY,LO,DP,DB
tree,death,MP,A2,DR,SG,MY,MC,DP,DB
tree,death,MP,A2,DR,SG,MY,LC,DP,DB
tree,death,MP,A2,DR,SG,SO,MO,DP,DB
tree,death,MP,A2,DR,SG,SO,SB,DP,DB
tree,death,MP,A2,DR,SG,SO,LO,DP,DB
tree,death,MP,A2,DR,SG,SO,MC,DP,DB
tree,death,MP,A2,DR,SG,SO,LC,DP,DB
tree,death,MP,A2,DR,SG,MO,DY,DP,DB
tree,death,MP,A2,DR,SG,MO,LO,DP,DB
tree,death,MP,A2,DR,SG,MO,MC,DP,DB
tree,death,MP,A2,DR,SG,MO,LC,DP,DB
tree,death,MP,A2,DR,SG,SP,MP,DP,DB
tree,death,MP,A2,DR,SG,DC,DY,DP,DB
tree,death,MP,A2,DR,SG,DC,LH,DP,DB
tree,death,MP,A2,DR,SG,DY,MC,DP,DB
tree,death,MP,A2,DR,SG,SB,LB,DP,DB
tree,death,MP,A2,DR,SG,SB,LR,DP,DB
tree,death,MP,A2,DR,SG,SG,MG,DP,DB
tree,death,MP,A2,DR,SG,LB,LR,DP,DB
tree,death,MP,A2,DR,SG,LB,MR,DP,DB
tree,death,MP,A2,DR,SG,LR,MR,DP,DB
tree,death,MP,A2,DR,SG,LO,MC,DP,DB
tree,death,MP,A2,DR,SG,LO,LC,DP,DB
tree,death,MP,A2,DR,SG,MC,LC,DP,DB
tree,death,MP,A2,DR,MG,LY,SO,DP,DB
tree,death,MP,A2,DR,MG,LY,MC,DP,DB
tree,death,MP,A2,DR,MG,LY,SC,DP,DB
tree,death,MP,A2,DR,MG,SY,MY,DP,DB
tree,death,MP,A2,DR,MG,SY,MO,DP,DB
tree,death,MP,A2,DR,MG,SY,DY,DP,DB
tree,death,MP,A2,DR,MG,MY,SO,DP,DB
tree,death,MP,A2,DR,MG,MY,MO,DP,DB
tree,death,MP,A2,DR,MG,MY,DY,DP,DB
tree,death,MP,A2,DR,MG,MY,LO,DP,DB
tree,death,MP,A2,DR,MG,MY,MC,DP,DB
tree,death,MP,A2,DR,MG,MY,LC,DP,DB
tree,death,MP,A2,DR,MG,SO,MO,DP,DB
tree,death,MP,A2,DR,MG,SO,SB,DP,DB
tree,death,MP,A2,DR,MG,SO,LO,DP,DB
tree,death,MP,A2,DR,MG,SO,MC,DP,DB
tree,death,MP,A2,DR,MG,SO,LC,DP,DB
tree,death,MP,A2,DR,MG,MO,DY,DP,DB
tree,death,MP,A2,DR,MG,MO,LO,DP,DB
tree,death,MP,A2,DR,MG,MO,MC,DP,DB
tree,death,MP,A2,DR,MG,MO,LC,DP,DB
tree,death,MP,A2,DR,MG,SP,MP,DP,DB
tree,death,MP,A2,DR,MG,DC,DY,DP,DB
tree,death,MP,A2,DR,MG,DC,LH,DP,DB
tree,death,MP,A2,DR,MG,DY,MC,DP,DB
tree,death,MP,A2,DR,MG,SB,LB,DP,DB
tree,death,MP,A2,DR,MG,SB,LR,DP,DB
tree,death,MP,A2,DR,MG,SG,MG,DP,DB
tree,death,MP,A2,DR,MG,LB,LR,DP,DB
tree,death,MP,A2,DR,MG,LB,MR,DP,DB
tree,death,MP,A2,DR,MG,LR,MR,DP,DB
tree,death,MP,A2,DR,MG,LO,MC,DP,DB
tree,death,MP,A2,DR,MG,LO,LC,DP,DB
tree,death,MP,A2,DR,MG,MC,LC,DP,DB
tree,death,MP,A2,DG,SB,LY,SO,DP,DB
tree,death,MP,A2,DG,SB,LY,MC,DP,DB
tree,death,MP,A2,DG,SB,LY,SC,DP,DB
tree,death,MP,A2,DG,SB,SY,MY,DP,DB
tree,death,MP,A2,DG,SB,SY,MO,DP,DB
tree,death,MP,A2,DG,SB,SY,DY,DP,DB
tree,death,MP,A2,DG,SB,MY,SO,DP,DB
tree,death,MP,A2,DG,SB,MY,MO,DP,DB
tree,death,MP,A2,DG,SB,MY,DY,DP,DB
tree,death,MP,A2,DG,SB,MY,LO,DP,DB
tree,death,MP,A2,DG,SB,MY,MC,DP,DB
tree,death,MP,A2,DG,SB,MY,LC,DP,DB
tree,death,MP,A2,DG,SB,SO,MO,DP,DB
tree,death,MP,A2,DG,SB,SO,SB,DP,DB
tree,death,MP,A2,DG,SB,SO,LO,DP,DB
tree,death,MP,A2,DG,SB,SO,MC,DP,DB
tree,death,MP,A2,DG,SB,SO,LC,DP,DB
tree,death,MP,A2,DG,SB,MO,DY,DP,DB
tree,death,MP,A2,DG,SB,MO,LO,DP,DB
tree,death,MP,A2,DG,SB,MO,MC,DP,DB
tree,death,MP,A2,DG,SB,MO,LC,DP,DB
tree,death,MP,A2,DG,SB,SP,MP,DP,DB
tree,death,MP,A2,DG,SB,DC,DY,DP,DB
tree,death,MP,A2,DG,SB,DC,LH,DP,DB
tree,death,MP,A2,DG,SB,DY,MC,DP,DB
tree,death,MP,A2,DG,SB,SB,LB,DP,DB
tree,death,MP,A2,DG,SB,SB,LR,DP,DB
tree,death,MP,A2,DG,SB,SG,MG,DP,DB
tree,death,MP,A2,DG,SB,LB,LR,DP,DB
tree,death,MP,A2,DG,SB,LB,MR,DP,DB
tree,death,MP,A2,DG,SB,LR,MR,DP,DB
tree,death,MP,A2,DG,SB,LO,MC,DP,DB
tree,death,MP,A2,DG,SB,LO,LC,DP,DB
tree,death,MP,A2,DG,SB,MC,LC,DP,DB
tree,death,MP,A2,DG,A1,LY,SO,DP,DB
tree,death,MP,A2,DG,A1,LY,MC,DP,DB
tree,death,MP,A2,DG,A1,LY,SC,DP,DB
tree,death,MP,A2,DG,A1,SY,MY,DP,DB
tree,death,MP,A2,DG,A1,SY,MO,DP,DB
tree,death,MP,A2,DG,A1,SY,DY,DP,DB
tree,death,MP,A2,DG,A1,MY,SO,DP,DB
tree,death,MP,A2,DG,A1,MY,MO,DP,DB
tree,death,MP,A2,DG,A1,MY,DY,DP,DB
tree,death,MP,A2,DG,A1,MY,LO,DP,DB
tree,death,MP,A2,DG,A1,MY,MC,DP,DB
tree,death,MP,A2,DG,A1,MY,LC,DP,DB
tree,death,MP,A2,DG,A1,SO,MO,DP,DB
tree,death,MP,A2,DG,A1,SO,SB,DP,DB
tree,death,MP,A2,DG,A1,SO,LO,DP,DB
tree,death,MP,A2,DG,A1,SO,MC,DP,DB
tree,death,MP,A2,DG,A1,SO,LC,DP,DB
tree,death,MP,A2,DG,A1,MO,DY,DP,DB
tree,death,MP,A2,DG,A1,MO,LO,DP,DB
tree,death,MP,A2,DG,A1,MO,MC,DP,DB
tree,death,MP,A2,DG,A1,MO,LC,DP,DB
tree,death,MP,A2,DG,A1,SP,MP,DP,DB
tree,death,MP,A2,DG,A1,DC,DY,DP,DB
tree,death,MP,A2,DG,A1,DC,LH,DP,DB
tree,death,MP,A2,DG,A1,DY,MC,DP,DB
tree,death,MP,A2,DG,A1,SB,LB,DP,DB
tree,death,MP,A2,DG,A1,SB,LR,DP,DB
tree,death,MP,A2,DG,A1,SG,MG,DP,DB
tree,death,MP,A2,DG,A1,LB,LR,DP,DB
tree,death,MP,A2,DG,A1,LB,MR,DP,DB
tree,death,MP,A2,DG,A1,LR,MR,DP,DB
tree,death,MP,A2,DG,A1,LO,MC,DP,DB
tree,death,MP,A2,DG,A1,LO,LC,DP,DB
tree,death,MP,A2,DG,A1,MC,LC,DP,DB
tree,death,MP,A2,DG,MP,LY,SO,DP,DB
tree,death,MP,A2,DG,MP,LY,MC,DP,DB
tree,death,MP,A2,DG,MP,LY,SC,DP,DB
tree,death,MP,A2,DG,MP,SY,MY,DP,DB
tree,death,MP,A2,DG,MP,SY,MO,DP,DB
tree,death,MP,A2,DG,MP,SY,DY,DP,DB
tree,death,MP,A2,DG,MP,MY,SO,DP,DB
tree,death,MP,A2,DG,MP,MY,MO,DP,DB
tree,death,MP,A2,DG,MP,MY,DY,DP,DB
tree,death,MP,A2,DG,MP,MY,LO,DP,DB
tree,death,MP,A2,DG,MP,MY,MC,DP,DB
tree,death,MP,A2,DG,MP,MY,LC,DP,DB
tree,death,MP,A2,DG,MP,SO,MO,DP,DB
tree,death,MP,A2,DG,MP,SO,SB,DP,DB
tree,death,MP,A2,DG,MP,SO,LO,DP,DB
tree,death,MP,A2,DG,MP,SO,MC,DP,DB
tree,death,MP,A2,DG,MP,SO,LC,DP,DB
tree,death,MP,A2,DG,MP,MO,DY,DP,DB
tree,death,MP,A2,DG,MP,MO,LO,DP,DB
tree,death,MP,A2,DG,MP,MO,MC,DP,DB
tree,death,MP,A2,DG,MP,MO,LC,DP,DB
tree,death,MP,A2,DG,MP,SP,MP,DP,DB
tree,death,MP,A2,DG,MP,DC,DY,DP,DB
tree,death,MP,A2,DG,MP,DC,LH,DP,DB
tree,death,MP,A2,DG,MP,DY,MC,DP,DB
tree,death,MP,A2,DG,MP,SB,LB,DP,DB
tree,death,MP,A2,DG,MP,SB,LR,DP,DB
tree,death,MP,A2,DG,MP,SG,MG,DP,DB
tree,death,MP,A2,DG,MP,LB,LR,DP,DB
tree,death,MP,A2,DG,MP,LB,MR,DP,DB
tree,death,MP,A2,DG,MP,LR,MR,DP,DB
